icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LELN,4.0,4.0,100.0,0.0,0.0,300.0,300.0,152.0,170.0,217.5,271.25,300.5,-1.0016666666666667,-0.9041666666666667,-0.725,-0.5666666666666667,-0.5066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.5,300.5,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-395.0,-350.0,-310.0,-270.0,-224.99999999999997,,,,,,,,,,,,,,,,310.0,395.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,León Airport,42.590709,-5.653406
LEMD,1745.0,1731.0,99.19770773638969,0.0,99.25501432664757,991.0,630.0,-1214.0,-834.5,-346.0,-1.0,16.0,-0.018893387314439947,0.0013141171757359747,0.3653576437587658,0.8399658329406086,0.9493670886075949,0.0,0.028991596638655463,0.16216216216216217,0.3164313222079589,0.45161290322580644,0.0,0.006688990145931841,0.0697350069735007,0.17785209496980153,0.25811209439528027,364.0,1248.0,24.205661467359906,0.0,90.37249283667622,8.538681948424069,0.28653295128939826,1741.0,1721.0,98.85123492245836,0.0,98.6789201608271,526.5,330.0,-28.0,20.0,243.0,626.0,892.0,-0.0770505737356566,0.04796212433100041,0.5562486736437658,1.0592768297023398,1.1492750875471192,0.0,0.03571428571428571,0.16904761904761906,0.35,0.5205217391304348,0.0,0.010995302835803477,0.06910995067503417,0.161128384505765,0.2449826361892914,248.0,895.0,22.545031958163857,0.0,89.89086731763355,8.788052843193567,0.1723147616312464,99.25501432664757,apdf,1745.0,99.02447132942402,0.06874524263951216,Adolfo Suárez Madrid–Barajas Airport,40.493407,-3.572249
LEMG,763.0,759.0,99.47575360419397,0.0,98.95150720838795,693.0,720.0,36.0,39.0,43.0,49.0,69.20000000000005,-0.12991871577730166,-0.08695652173913043,-0.06321839080459771,-0.05134404863905449,-0.04364481747058242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,69.20000000000005,100.0,0.0,98.1651376146789,1.0484927916120577,0.2621231979030144,774.0,770.0,99.48320413436693,0.0,99.48320413436691,271.0,300.0,-283.1,-272.0,-259.0,-246.0,-231.0,-1.9298029556650247,-1.32726958814666,-0.8917503910081384,-0.6420654230873208,-0.490393634840871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,283.1,99.87012987012987,0.0,98.19121447028424,1.1627906976744187,0.12919896640826872,99.48320413436691,apdf,774.0,99.47947886928046,0.0,Málaga-Costa del Sol Airport,36.6749,-4.49911
LEMH,211.0,208.0,98.5781990521327,0.0,0.0,600.0,600.0,-127.99999999999997,8.75,50.0,146.25,253.0000000000001,-0.45,-0.2604166666666667,-0.08333333333333333,-0.016666666666666666,0.24250000000000066,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.08583333333333343,95.0,311.50000000000006,80.76923076923077,0.0,98.10426540284361,0.47393364928909953,0.0,211.0,208.0,98.5781990521327,0.0,0.0,,,-407.59999999999997,-244.5,-21.0,52.0,131.0,,,,,,,,,,,,,,,,97.0,417.20000000000005,64.42307692307692,,98.10426540284361,0.47393364928909953,0.0,0.0,nm_inferred,211.0,98.5781990521327,,Menorca Airport,39.862598,4.21865
LEMI,36.0,35.0,97.22222222222223,0.0,0.0,540.0,540.0,10.0,27.5,40.0,50.0,68.0,-0.15999999999999998,-0.09722222222222221,-0.05555555555555555,-0.04166666666666667,-0.02222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,68.0,100.0,0.0,97.22222222222223,0.0,0.0,36.0,35.0,97.22222222222223,0.0,0.0,,,-146.0,-132.5,-114.0,-107.5,-100.19999999999999,,,,,,,,,,,,,,,,114.0,146.0,100.0,,94.44444444444444,0.0,2.7777777777777777,0.0,nm_inferred,36.0,97.22222222222223,,Region of Murcia International Airport,37.802852,-1.124884
LEPA,1289.0,1272.0,98.68114817688131,0.0,98.99146625290923,756.0,780.0,60.0,71.0,92.0,114.0,138.0,-0.22195320268165764,-0.1599570897415239,-0.12071718542022743,-0.09417825101054915,-0.07172607368902142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,138.0,100.0,0.07861635220125786,98.2156710628394,0.3878975950349108,0.07757951900698215,1317.0,1301.0,98.78511769172361,0.0,99.46848899012907,228.0,240.0,-351.0,-291.0,-250.0,-175.0,-159.0,-2.34,-1.6580065504116137,-1.0,-0.6641156462585034,-0.5219338092147955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,351.0,100.0,0.0,97.9498861047836,0.8352315869400152,0.0,99.46848899012907,apdf,1317.0,98.73313293430246,0.0,Palma de Mallorca Airport,39.551701,2.73881
LEPP,15.0,15.0,100.0,0.0,0.0,300.0,300.0,134.00000000000003,229.0,255.0,287.0,326.4,-1.088,-0.9566666666666667,-0.85,-0.7633333333333333,-0.4466666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,326.4,100.0,0.0,100.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,,-554.3,-524.75,-494.5,-381.0,-311.59999999999997,,,,,,,,,,,,,,,,494.5,554.3,100.0,,100.0,0.0,0.0,0.0,nm_inferred,15.0,100.0,,Pamplona Airport,42.77,-1.64633
LERS,47.0,47.0,100.0,0.0,0.0,600.0,600.0,155.0,205.0,240.0,265.0,275.0,-0.4583333333333333,-0.44166666666666665,-0.4,-0.3416666666666667,-0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,275.0,100.0,0.0,97.87234042553192,2.127659574468085,0.0,47.0,47.0,100.0,0.0,0.0,,,-297.6,-272.5,-252.0,-244.5,-237.2,,,,,,,,,,,,,,,,252.0,297.6,100.0,,97.87234042553192,2.127659574468085,0.0,0.0,nm_inferred,47.0,100.0,,Reus Airport,41.147509,1.168354
LESA,1.0,1.0,100.0,0.0,0.0,300.0,300.0,275.0,275.0,275.0,275.0,275.0,-0.9166666666666666,-0.9166666666666666,-0.9166666666666666,-0.9166666666666666,-0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-156.9,-155.25,-152.5,-149.75,-148.1,,,,,,,,,,,,,,,,152.5,156.9,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Salamanca Airport,40.952099,-5.50199
LESO,26.0,26.0,100.0,0.0,0.0,420.0,420.0,132.5,150.0,195.0,245.0,265.0,-0.7916666666666667,-0.5922619047619048,-0.5059523809523809,-0.35714285714285715,-0.31547619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,265.0,100.0,0.0,96.15384615384616,3.8461538461538463,0.0,27.0,27.0,100.0,0.0,0.0,,,-739.2,-579.0,-516.0,-367.5,-144.39999999999986,,,,,,,,,,,,,,,,516.0,739.2000000000003,100.0,,96.29629629629629,3.7037037037037037,0.0,0.0,nm_inferred,27.0,100.0,,San Sebastián Airport,43.356499,-1.79061
LEST,113.0,105.0,92.92035398230088,0.0,0.0,900.0,900.0,85.0,100.0,115.0,130.0,145.0,-0.16666666666666666,-0.15,-0.12777777777777777,-0.11666666666666667,-0.09666666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,145.0,100.0,0.0,84.95575221238938,7.964601769911504,0.0,114.0,106.0,92.98245614035088,0.0,0.0,,,-337.0,-277.5,-245.0,-225.0,-172.5,,,,,,,,,,,,,,,,245.0,337.0,100.0,,87.71929824561404,5.2631578947368425,0.0,0.0,nm_inferred,114.0,92.95140506132589,,Santiago-Rosalía de Castro Airport,42.896301,-8.41514
LESU,2.0,2.0,100.0,0.0,0.0,300.0,300.0,319.0,362.5,435.0,507.5,551.0,-1.8366666666666667,-1.6916666666666667,-1.45,-1.2083333333333333,-1.0633333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,551.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-845.0,-845.0,-845.0,-845.0,-845.0,,,,,,,,,,,,,,,,845.0,845.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917
LEVC,357.0,354.0,99.15966386554622,0.0,99.71988795518207,659.0,690.0,307.0,323.0,394.5,488.0,534.4,-1.0920507707646292,-0.7677950445555315,-0.6144465053841046,-0.49514638704318936,-0.3826312123150009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.5,534.4,100.0,0.0,98.31932773109244,0.8403361344537815,0.0,365.0,360.0,98.63013698630137,0.0,98.08219178082192,206.0,210.0,-849.2,-778.0,-716.5,-633.0,-541.5999999999999,-5.258917341651155,-4.3487176894820205,-3.524937937260212,-2.654768294864913,-1.8621292517006807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5,849.2,100.0,0.0,97.8082191780822,0.547945205479452,0.273972602739726,99.71988795518207,apdf,365.0,98.8949004259238,0.0,Valencia Airport,39.489162,-0.480961
LEVD,9.0,9.0,100.0,0.0,0.0,300.0,300.0,134.0,160.0,220.0,305.0,339.0,-1.0633333333333332,-0.8,-0.5333333333333333,-0.36666666666666664,-0.14888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,339.0,100.0,0.0,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,,-415.4,-242.75,-187.0,-169.75,-165.1,,,,,,,,,,,,,,,,187.0,415.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,Valladolid Airport,41.7061,-4.85194
LEVT,53.0,47.0,88.67924528301887,0.0,0.0,600.0,600.0,156.0,170.0,200.0,242.5,282.0,-0.47,-0.4041666666666667,-0.3333333333333333,-0.2833333333333333,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,294.99999999999994,97.87234042553192,0.0,86.79245283018868,0.0,1.8867924528301887,53.0,47.0,88.67924528301887,0.0,0.0,,,-526.6,-375.0,-329.0,-296.5,-270.4,,,,,,,,,,,,,,,,332.0,548.1999999999999,97.87234042553192,,86.79245283018868,0.0,1.8867924528301887,0.0,nm_inferred,53.0,88.67924528301887,,Vitoria Airport,42.882801,-2.72447
LEVX,33.0,32.0,96.96969696969697,0.0,0.0,300.0,190.0,-538.5,-297.5,-217.5,-22.5,9.50000000000001,-0.01611111111111111,0.075,0.725,0.9916666666666667,1.7950000000000002,0.0,0.1,0.275,0.4,0.5,0.0,0.04583333333333334,0.11666666666666667,0.2,0.25,217.5,538.5,15.625,0.0,93.93939393939394,3.0303030303030303,0.0,33.0,32.0,96.96969696969697,0.0,0.0,,,-436.1,11.25,48.5,152.25,205.70000000000002,,,,,,,,,,,,,,,,136.0,436.1000000000001,15.625,,93.93939393939394,3.0303030303030303,0.0,0.0,nm_inferred,33.0,96.96969696969697,,Vigo Airport,42.2318,-8.62677
LEXJ,40.0,40.0,100.0,0.0,0.0,300.0,300.0,210.0,242.5,267.5,291.25,330.00000000000006,-1.0999999999999999,-0.9708333333333333,-0.8916666666666666,-0.8083333333333333,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.5,330.00000000000006,100.0,0.0,97.5,2.5,0.0,39.0,39.0,100.0,0.0,0.0,,,-879.4,-690.5,-562.0,-456.5,-101.6,,,,,,,,,,,,,,,,562.0,879.4000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,40.0,100.0,,Seve Ballesteros-Santander Airport,43.427101,-3.82001
LEZG,34.0,34.0,100.0,0.0,0.0,780.0,477.5,-778.5,-682.75,-330.0,-6.25,35.99999999999998,-0.05,0.01553030303030303,0.5427350427350428,1.1319444444444444,2.0819047619047617,0.0,0.0,0.06666666666666667,0.1,0.18999999999999997,0.0,0.0,0.022222222222222223,0.05714285714285714,0.0814102564102564,360.0,804.5,23.529411764705884,0.0,85.29411764705883,14.705882352941176,0.0,31.0,31.0,100.0,0.0,0.0,,,-60.0,252.0,347.0,454.0,540.0,,,,,,,,,,,,,,,,347.0,540.0,16.129032258064516,,80.64516129032258,19.35483870967742,0.0,0.0,nm_inferred,34.0,100.0,,Zaragoza Airport,41.666199,-1.04155
LEZL,270.0,267.0,98.88888888888889,0.0,100.0,583.0,600.0,9.0,14.0,19.0,24.0,29.0,-0.05971600089324418,-0.043885238472867336,-0.032504780114722756,-0.02210755849766338,-0.014773355113022168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,98.87640449438203,0.0,95.92592592592592,2.962962962962963,0.0,273.0,270.0,98.9010989010989,0.0,98.9010989010989,172.0,180.0,-53.0,-40.75,-33.0,-29.0,-24.0,-0.38591269841269843,-0.2601733606828558,-0.19631901840490798,-0.14940047165111103,-0.12000759541743147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,53.0,100.0,0.0,97.8021978021978,1.098901098901099,0.0,100.0,apdf,273.0,98.89499389499389,0.0,Seville Airport,37.417999,-5.89311
LFAQ,1.0,1.0,100.0,0.0,0.0,300.0,235.0,-65.0,-65.0,-65.0,-65.0,-65.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.3,0.3,0.3,0.3,0.3,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,65.0,65.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-1243.0,-1243.0,-1243.0,-1243.0,-1243.0,,,,,,,,,,,,,,,,1243.0,1243.0,100.0,,0.0,100.0,0.0,0.0,nm_inferred,1.0,100.0,,Albert Bray airport,49.970049,2.693939
LFAT,2.0,2.0,100.0,0.0,0.0,300.0,264.5,-55.9,-33.25,4.5,42.25,64.9,-0.21633333333333332,-0.14083333333333334,-0.014999999999999986,0.11083333333333334,0.18633333333333335,0.03,0.075,0.15,0.22499999999999998,0.27,0.018333333333333333,0.04583333333333333,0.09166666666666666,0.13749999999999998,0.16499999999999998,75.5,79.1,50.0,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-465.6,-396.0,-280.0,-275.5,-272.8,,,,,,,,,,,,,,,,280.0,465.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Le Touquet-Côte d'Opale Airport,50.518284,1.621656
LFAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,1.0,0.0,,Valenciennes-Denain Airfield,50.327823,3.461061
LFBA,1.0,1.0,100.0,0.0,0.0,300.0,300.0,270.0,270.0,270.0,270.0,270.0,-0.9,-0.9,-0.9,-0.9,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-378.0,-378.0,-378.0,-378.0,-378.0,,,,,,,,,,,,,,,,378.0,378.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Agen La Garenne airport,44.174171,0.59309
LFBD,269.0,262.0,97.39776951672863,0.0,0.0,600.0,600.0,20.0,25.0,40.0,55.0,65.0,-0.125,-0.09848484848484848,-0.06458333333333333,-0.044444444444444446,-0.030397727272727267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,65.0,100.0,0.0,95.91078066914498,1.486988847583643,0.0,274.0,267.0,97.44525547445255,0.0,0.0,,,-38.0,-27.0,-18.0,-5.0,4.400000000000006,,,,,,,,,,,,,,,,18.0,38.0,85.3932584269663,,96.71532846715328,0.7299270072992701,0.0,0.0,nm_inferred,274.0,97.42151249559059,,Bordeaux–Mérignac Airport,44.82865,-0.715356
LFBE,11.0,11.0,100.0,0.0,0.0,900.0,900.0,110.0,110.0,125.0,150.0,160.0,-0.5333333333333333,-0.36666666666666664,-0.17777777777777778,-0.14444444444444443,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,160.0,100.0,0.0,100.0,0.0,0.0,11.0,11.0,100.0,0.0,0.0,,,-505.0,-488.5,-414.0,-388.0,-364.0,,,,,,,,,,,,,,,,414.0,505.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,11.0,100.0,,Bergerac Dordogne-Périgord airport,44.825298,0.518611
LFBH,14.0,14.0,100.0,0.0,0.0,720.0,720.0,61.5,67.5,147.5,235.0,264.50000000000006,-0.8766666666666666,-0.3770833333333333,-0.25,-0.10069444444444445,-0.08541666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,264.50000000000006,100.0,0.0,100.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,,,-559.8,-530.0,-427.0,-333.5,-304.6,,,,,,,,,,,,,,,,427.0,559.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,15.0,100.0,,La Rochelle Île de Ré Airport,46.179199,-1.19528
LFBI,5.0,5.0,100.0,0.0,0.0,900.0,900.0,159.0,165.0,170.0,195.0,204.0,-0.43333333333333335,-0.23333333333333334,-0.21666666666666667,-0.18333333333333332,-0.17666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,204.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,,-591.4,-391.0,-378.0,-312.0,-276.6,,,,,,,,,,,,,,,,378.0,591.4000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Poitiers-Biard Airport,46.5877,0.306666
LFBL,16.0,10.0,62.5,0.0,0.0,900.0,900.0,120.5,200.0,220.0,232.5,240.49999999999997,-0.26722222222222225,-0.25833333333333336,-0.24444444444444444,-0.22222222222222224,-0.13388888888888892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,240.49999999999997,100.0,0.0,62.5,0.0,0.0,16.0,10.0,62.5,0.0,0.0,,,-523.5,-465.75,-462.0,-315.75,-240.60000000000002,,,,,,,,,,,,,,,,462.0,523.5,100.0,,62.5,0.0,0.0,0.0,nm_inferred,16.0,62.5,,Limoges Airport,45.862801,1.17944
LFBO,349.0,349.0,100.0,0.0,95.70200573065902,600.0,540.0,-10.999999999999979,10.0,30.0,45.0,55.0,-0.125,-0.08333333333333333,-0.046296296296296294,-0.018518518518518517,0.022943722943722933,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.022943722943722933,35.0,60.0,88.25214899713467,0.0,98.567335243553,0.5730659025787965,0.8595988538681948,353.0,353.0,100.0,0.0,95.18413597733712,240.0,180.0,-20.0,5.0,35.0,75.0,159.00000000000006,-0.09166666666666667,0.013020833333333332,0.13333333333333333,0.3333333333333333,0.59375,0.0,0.08333333333333333,0.2,0.3333333333333333,0.5,0.0,0.020833333333333332,0.06666666666666667,0.1388888888888889,0.20833333333333334,40.0,159.00000000000006,24.362606232294617,0.0,97.73371104815864,0.56657223796034,1.6997167138810199,95.70200573065902,apdf,353.0,100.0,0.03333333333333333,Toulouse-Blagnac Airport,43.629101,1.36382
LFBP,24.0,24.0,100.0,0.0,0.0,600.0,600.0,75.0,90.0,110.0,141.25,157.0,-0.2725,-0.24166666666666667,-0.18333333333333332,-0.15,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,157.0,100.0,0.0,100.0,0.0,0.0,24.0,24.0,100.0,0.0,0.0,,,-174.5,-144.0,-107.0,-92.5,-85.6,,,,,,,,,,,,,,,,107.0,174.49999999999997,100.0,,100.0,0.0,0.0,0.0,nm_inferred,24.0,100.0,,Pau Pyrénées Airport,43.380001,-0.418611
LFBT,26.0,26.0,100.0,0.0,0.0,600.0,600.0,15.0,26.25,50.0,58.75,192.5,-0.2569444444444444,-0.08958333333333332,-0.0736111111111111,-0.041666666666666664,-0.021666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,312.5,96.15384615384616,0.0,96.15384615384616,0.0,3.8461538461538463,23.0,23.0,100.0,0.0,0.0,,,-16.599999999999998,-3.5,4.0,14.0,19.8,,,,,,,,,,,,,,,,12.0,25.400000000000002,47.82608695652174,,100.0,0.0,0.0,0.0,nm_inferred,26.0,100.0,,Tarbes-Lourdes-Pyrénées Airport,43.178699,-0.006439
LFBU,2.0,1.0,50.0,0.0,0.0,600.0,600.0,125.0,125.0,125.0,125.0,125.0,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,100.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,2.0,25.0,,Angoulême Brie-Champniers airport,45.729198,0.221456
LFBZ,50.0,50.0,100.0,0.0,0.0,480.0,480.0,130.0,165.0,187.5,228.75,255.0,-0.5502083333333334,-0.45572916666666663,-0.3854166666666667,-0.2817708333333333,-0.226875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5,255.0,98.0,0.0,96.0,0.0,4.0,51.0,50.0,98.03921568627452,0.0,0.0,,,-261.7,-238.75,-218.0,-205.75,-50.699999999999996,,,,,,,,,,,,,,,,221.0,406.40000000000015,96.0,,92.15686274509804,1.9607843137254901,3.9215686274509802,0.0,nm_inferred,51.0,99.01960784313727,,Biarritz Pays Basque airport,43.468372,-1.523223
LFCK,6.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,6.0,0.0,,Castres Mazamet Airport,43.556301,2.28918
LFCR,9.0,9.0,100.0,0.0,0.0,300.0,300.0,58.0,65.0,80.0,80.0,104.00000000000001,-0.27,-0.26666666666666666,-0.25,-0.2,-0.19333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,104.00000000000001,100.0,0.0,100.0,0.0,0.0,9.0,9.0,100.0,0.0,0.0,,,-86.4,-60.0,-52.0,-42.0,-39.0,,,,,,,,,,,,,,,,52.0,86.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,Rodez–Aveyron Airport,44.407902,2.48267
LFDI,1.0,1.0,100.0,0.0,0.0,300.0,300.0,40.0,40.0,40.0,40.0,40.0,-0.13333333333333333,-0.13333333333333333,-0.13333333333333333,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Libourne-Artigues-de-Lussac Airfield,44.98347,-0.138359
LFEC,6.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,6.0,0.0,,Ouessant Airport,48.4632,-5.06358
LFEV,1.0,1.0,100.0,0.0,0.0,300.0,230.0,-70.0,-70.0,-70.0,-70.0,-70.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.3,0.3,0.3,0.3,0.3,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,70.0,70.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Gray Saint-Adrien Airfield,47.431659,5.61775
LFGA,1.0,1.0,100.0,0.0,0.0,600.0,600.0,20.0,20.0,20.0,20.0,20.0,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-36.0,-36.0,-36.0,-36.0,-36.0,,,,,,,,,,,,,,,,36.0,36.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Colmar Houssen airport,48.109901,7.35901
LFGF,1.0,1.0,100.0,0.0,0.0,600.0,5.0,-642.0,-642.0,-642.0,-642.0,-642.0,1.07,1.07,1.07,1.07,1.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,642.0,642.0,0.0,100.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-220.0,-220.0,-220.0,-220.0,-220.0,,,,,,,,,,,,,,,,220.0,220.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Beaune-Challanges Airfield,47.005901,4.89342
LFGJ,3.0,3.0,100.0,0.0,0.0,900.0,900.0,17.0,20.0,25.0,50.0,65.0,-0.10555555555555556,-0.0763888888888889,-0.027777777777777776,-0.02222222222222222,-0.01888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,100.0,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-31.0,-29.5,-27.0,5.0,24.200000000000003,,,,,,,,,,,,,,,,32.0,36.0,66.66666666666667,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Dole Tavaux Airport,47.038955,5.427589
LFHQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,1.0,0.0,,Saint-Flour-Coltines Airfield,45.076401,2.99361
