rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
100,LFBP,24.0,24.0,100.0,0.0,0.0,600.0,,70.0,85.0,105.0,135.0,148.5,,,,,,,,,,,105.0,148.5,100.0,,95.83333333333333,4.166666666666667,0.0,24.0,24.0,100.0,0.0,0.0,,,132.0,178.0,198.5,207.0,214.0,,,,,,,,,,,199.5,214.7,8.333333333333334,,100.0,0.0,0.0,0.0,nm_inferred,24.0,100.0,,Pau Pyrénées Airport,43.380001,-0.418611
101,LRSB,24.0,24.0,100.0,0.0,0.0,300.0,,215.0,240.0,257.5,318.75,417.0,,,,,,,,,,,257.5,417.0,100.0,,95.83333333333333,4.166666666666667,0.0,24.0,24.0,100.0,0.0,0.0,,,-673.7,-438.5,7.5,41.75,79.19999999999999,,,,,,,,,,,76.0,673.7,45.833333333333336,,100.0,0.0,0.0,0.0,nm_inferred,24.0,100.0,,Sibiu International Airport,45.785841,24.086666
102,RJAA,18.0,18.0,100.0,0.0,0.0,600.0,,35528.5,36401.25,41855.0,44476.25,45054.5,,,,,,,,,,,41855.0,45054.5,100.0,,77.77777777777777,22.22222222222222,0.0,24.0,24.0,100.0,0.0,0.0,,,-37782.8,-37190.75,-36534.5,-32255.5,-31419.8,,,,,,,,,,,36534.5,37782.8,100.0,,37.5,62.5,0.0,0.0,nm_inferred,24.0,100.0,,,,
103,KCVG,23.0,23.0,100.0,0.0,0.0,600.0,,21252.0,21525.0,21925.0,22332.5,22468.0,,,,,,,,,,,21925.0,22468.0,100.0,,100.0,0.0,0.0,17.0,17.0,100.0,0.0,0.0,,,-26602.8,-24902.0,-23957.0,-23002.0,-22694.4,,,,,,,,,,,23957.0,26602.8,100.0,,88.23529411764706,11.764705882352942,0.0,0.0,nm_inferred,23.0,100.0,,,,
104,LFMP,23.0,23.0,100.0,0.0,0.0,300.0,,-345.0,17.5,70.0,105.0,160.0,,,,,,,,,,,95.0,345.0000000000001,82.6086956521739,,91.30434782608695,4.3478260869565215,4.3478260869565215,22.0,22.0,100.0,0.0,0.0,,,69.1,79.75,200.5,286.5,466.6,,,,,,,,,,,200.5,466.6,4.545454545454546,,100.0,0.0,0.0,0.0,nm_inferred,23.0,100.0,,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067
105,LGKL,22.0,22.0,100.0,0.0,0.0,480.0,,149.0,193.75,229.5,345.0,591.0000000000002,,,,,,,,,,,229.5,591.0000000000002,100.0,,95.45454545454545,4.545454545454546,0.0,23.0,23.0,100.0,0.0,0.0,,,-576.2,-458.5,-290.0,-223.0,-184.4,,,,,,,,,,,290.0,576.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,23.0,100.0,,Kalamata Airport,37.06829833984375,22.02549934387207
106,LPCS,23.0,23.0,100.0,0.0,0.0,300.0,,-580.0,-207.5,10.0,40.0,72.00000000000001,,,,,,,,,,,60.0,735.0000000000001,65.21739130434783,,95.65217391304348,0.0,4.3478260869565215,20.0,20.0,100.0,0.0,0.0,,,291.5,315.5,375.0,456.25,509.4000000000001,,,,,,,,,,,375.0,509.4000000000001,5.0,,90.0,5.0,5.0,0.0,nm_inferred,23.0,100.0,,Cascais Airport,38.724998,-9.35523
107,LTCE,22.0,22.0,100.0,0.0,0.0,300.0,,610.0,635.0,1527.5,1701.25,2022.5000000000005,,,,,,,,,,,1527.5,2022.5000000000005,100.0,,100.0,0.0,0.0,23.0,23.0,100.0,0.0,0.0,,,-1748.0,-1442.5,-855.0,-612.5,-585.0,,,,,,,,,,,855.0,1748.0000000000002,100.0,,100.0,0.0,0.0,0.0,nm_inferred,23.0,100.0,,Erzurum International Airport,39.956501,41.1702
108,EKRN,22.0,22.0,100.0,0.0,0.0,300.0,,155.0,165.0,192.5,210.0,229.5,,,,,,,,,,,192.5,229.5,100.0,,100.0,0.0,0.0,21.0,21.0,100.0,0.0,0.0,,,-112.0,37.0,118.0,148.0,176.0,,,,,,,,,,,126.0,178.0,19.047619047619047,,100.0,0.0,0.0,0.0,nm_inferred,22.0,100.0,,Bornholm Airport,55.063301,14.7596
109,FAOR,15.0,15.0,100.0,0.0,0.0,600.0,,27162.0,30131.5,30437.0,30699.0,32038.4,,,,,,,,,,,30437.0,32038.4,100.0,,100.0,0.0,0.0,22.0,22.0,100.0,0.0,0.0,,,-30290.0,-29775.0,-29308.0,-28906.25,-26931.699999999997,,,,,,,,,,,29308.0,30290.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,22.0,100.0,,,,
110,UTAA,22.0,22.0,100.0,0.0,0.0,600.0,,3921.0,4031.25,4177.5,10235.0,12522.0,,,,,,,,,,,4177.5,12522.0,100.0,,27.272727272727273,72.72727272727273,0.0,16.0,16.0,100.0,0.0,0.0,,,-9752.5,-9240.0,-4407.5,-4182.5,-4015.0,,,,,,,,,,,4407.5,9752.5,100.0,,12.5,87.5,0.0,0.0,nm_inferred,22.0,100.0,,,,
111,ENML,19.0,19.0,100.0,0.0,0.0,300.0,,574.8,629.0,709.0,848.5,1311.1999999999998,,,,,,,,,,,709.0,1311.1999999999998,100.0,,100.0,0.0,0.0,21.0,21.0,100.0,0.0,0.0,,,-929.0,-901.0,-783.0,-705.0,-623.0,,,,,,,,,,,783.0,929.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,21.0,100.0,,"Molde Airport, Årø",62.744701,7.2625
112,ZGSZ,10.0,10.0,100.0,0.0,0.0,600.0,,28999.5,29366.25,29712.5,36673.75,37331.5,,,,,,,,,,,29712.5,37331.5,100.0,,50.0,50.0,0.0,21.0,21.0,100.0,0.0,0.0,,,-33547.0,-32316.0,-31734.0,-28083.0,-26413.0,,,,,,,,,,,31734.0,33547.0,100.0,,52.38095238095238,47.61904761904762,0.0,0.0,nm_inferred,21.0,100.0,,,,
113,EBOS,20.0,20.0,100.0,0.0,0.0,900.0,,34.5,48.75,60.0,75.0,84.50000000000006,,,,,,,,,,,60.0,84.50000000000006,100.0,,90.0,5.0,5.0,20.0,20.0,100.0,0.0,0.0,,,254.3,260.0,275.0,300.0,366.00000000000074,,,,,,,,,,,275.0,366.00000000000074,0.0,,95.0,5.0,0.0,0.0,nm_inferred,20.0,100.0,,Ostend-Bruges International Airport,51.1998,2.874673
114,EIKY,20.0,20.0,100.0,0.0,0.0,720.0,,5.0,10.0,30.0,41.25,45.0,,,,,,,,,,,30.0,45.0,100.0,,100.0,0.0,0.0,18.0,18.0,100.0,0.0,0.0,,,243.6,258.25,268.5,288.0,308.9,,,,,,,,,,,268.5,308.9,5.555555555555555,,100.0,0.0,0.0,0.0,nm_inferred,20.0,100.0,,Kerry Airport,52.180901,-9.52378
115,LICR,20.0,20.0,100.0,0.0,0.0,300.0,,731.0,1120.0,1182.5,1275.0,1506.5,,,,,,,,,,,1182.5,1506.5,100.0,,100.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,,,-1442.5,-1340.75,-1097.0,-978.5,-734.5999999999999,,,,,,,,,,,1097.0,1442.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,20.0,100.0,,Reggio Calabria Airport,38.071201,15.6516
116,LIPB,20.0,20.0,100.0,0.0,0.0,420.0,,77.0,207.5,257.5,297.5,325.0,,,,,,,,,,,267.5,329.50000000000006,95.0,,95.0,0.0,5.0,18.0,18.0,100.0,0.0,0.0,,,-403.99999999999994,-163.75,87.5,262.5,274.5,,,,,,,,,,,252.5,435.5000000000002,38.888888888888886,,88.88888888888889,5.555555555555555,5.555555555555555,0.0,nm_inferred,20.0,100.0,,Bolzano Airport,46.459245,11.326125
117,LSZR,18.0,18.0,100.0,0.0,0.0,300.0,,-405.0,-228.75,-170.0,-47.5,55.0,,,,,,,,,,,170.0,405.0,22.22222222222222,,94.44444444444444,0.0,5.555555555555555,20.0,20.0,100.0,0.0,0.0,,,382.6,424.25,490.0,522.0,537.3000000000001,,,,,,,,,,,490.0,537.3000000000001,0.0,,90.0,0.0,10.0,0.0,nm_inferred,20.0,100.0,,Sankt Gallen Altenrhein Airport,47.485001,9.56077
118,UCFM,20.0,20.0,100.0,0.0,0.0,0.0,,9410.8,9550.0,9785.0,9897.5,10306.5,,,,,,,,,,,9785.0,10306.5,100.0,,40.0,60.0,0.0,16.0,16.0,100.0,0.0,0.0,,,-10101.5,-9802.5,-9677.0,-9426.25,-9237.5,,,,,,,,,,,9677.0,10101.5,100.0,,56.25,43.75,0.0,0.0,nm_inferred,20.0,100.0,,,,
119,ZGGG,17.0,17.0,100.0,0.0,0.0,600.0,,28703.0,29055.0,29320.0,34645.0,35394.0,,,,,,,,,,,29320.0,35394.0,100.0,,41.1764705882353,58.8235294117647,0.0,20.0,20.0,100.0,0.0,0.0,,,-29846.6,-29056.75,-26465.5,-25637.0,-25573.5,,,,,,,,,,,26465.5,29846.600000000002,100.0,,95.0,5.0,0.0,0.0,nm_inferred,20.0,100.0,,,,
120,ELLX,323.0,323.0,100.0,0.0,40.55727554179567,600.0,,-814.0,-630.0,-450.0,-305.0,-175.99999999999994,0.34523809523809523,0.4621212121212121,0.6089743589743589,0.7900641025641025,0.9479166666666666,,,,,,455.0,855.0,3.7151702786377707,,90.09287925696594,8.6687306501548,1.238390092879257,327.0,326.0,99.69418960244649,0.0,33.02752293577982,300.0,,407.0,448.0,500.0,575.0,696.0,1.0,1.0,1.0,1.0,1.0,,,,,,505.0,717.0,2.7607361963190185,,90.8256880733945,7.6452599388379205,1.2232415902140672,40.55727554179567,nm_inferred,327.0,99.84709480122325,,Luxembourg-Findel International Airport,49.626845,6.212134
121,EPKK,325.0,325.0,100.0,0.0,0.0,780.0,,-773.0,-665.0,-570.0,-450.0,-325.99999999999966,,,,,,,,,,,575.0,780.0,4.615384615384615,,95.38461538461539,3.3846153846153846,1.2307692307692308,322.0,321.0,99.68944099378882,0.0,0.0,,,505.0,625.0,700.0,765.0,1090.0,,,,,,,,,,,705.0,1293.0,0.6230529595015576,,93.7888198757764,4.3478260869565215,1.5527950310559007,0.0,nm_inferred,325.0,99.84472049689441,,Kraków John Paul II International Airport,50.077702,19.7848
122,EHAM,2101.0,2098.0,99.85721085197525,0.0,1.332698714897668,780.0,,-565.0,-328.75,-10.0,15.0,25.0,0.0,0.007201276424642182,0.014245014245014245,0.05529084158415841,0.5984758653730986,,,,,,25.0,581.1999999999998,43.088655862726405,,93.90766301761066,5.568776772965255,0.38077106139933364,2060.0,2056.0,99.80582524271844,0.0,1.4563106796116505,296.0,,239.0,274.0,457.0,685.25,914.5,0.3764004203888597,0.8458318165271205,1.0,1.0,1.0,,,,,,481.5,957.0,2.772373540856031,,92.37864077669903,7.038834951456311,0.3883495145631068,1.4563106796116505,nm_inferred,2101.0,99.83151804734685,,Amsterdam Airport Schiphol,52.308601,4.76389
123,EGGW,589.0,589.0,100.0,0.0,5.093378607809847,780.0,,20.0,25.0,45.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.0,65.0,99.830220713073,,95.92529711375212,3.0560271646859083,1.0186757215619695,572.0,570.0,99.65034965034965,0.0,5.594405594405594,240.0,,242.9,270.0,287.0,301.0,312.1,0.8416666666666667,1.0,1.0,1.0,1.0,,,,,,288.0,315.0,2.280701754385965,,95.27972027972028,3.8461538461538463,0.5244755244755245,5.594405594405594,nm_inferred,589.0,99.82517482517483,,London Luton Airport,51.874699,-0.368333
124,LSZH,1129.0,1126.0,99.73427812223207,0.0,24.180690876882196,660.0,,-2823.0,-1078.75,-735.0,-555.0,-385.0,0.6611464968152866,0.9162898852971846,1.0,1.0,1.0,,,,,,736.5,2823.0,0.7104795737122558,,94.68556244464128,3.808680248007086,1.2400354295837024,1099.0,1098.0,99.90900818926296,0.0,24.29481346678799,349.0,,496.0,551.0,637.0,775.75,1104.3000000000006,1.0,1.0,1.0,1.0,1.0,,,,,,640.0,1147.9,0.819672131147541,,93.08462238398545,5.641492265696088,1.1828935395814377,24.29481346678799,nm_inferred,1129.0,99.82164315574752,,Zürich Airport,47.458056,8.548056
125,LIME,485.0,484.0,99.79381443298969,0.0,19.79381443298969,660.0,,5.0,15.0,30.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.0,55.0,95.86776859504133,,98.14432989690722,1.443298969072165,0.20618556701030927,492.0,491.0,99.79674796747967,0.0,19.51219512195122,300.0,,220.0,245.0,275.0,300.0,315.0,0.569047619047619,0.7291666666666666,0.95,1.0,1.0,,,,,,279.0,315.0,2.240325865580448,,95.52845528455285,3.658536585365854,0.6097560975609756,19.79381443298969,nm_inferred,492.0,99.79528120023468,,Il Caravaggio International Airport,45.669362,9.708851
126,EGKK,1252.0,1249.0,99.76038338658147,0.0,12.859424920127797,1500.0,,30.0,35.0,50.0,65.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,50.0,75.0,100.0,,95.6070287539936,4.15335463258786,0.0,1219.0,1216.0,99.75389663658737,0.0,13.453650533223954,480.0,,183.0,211.0,230.0,252.0,280.0,0.27769607843137256,0.4246212121212121,0.53125,0.6331845238095237,0.7690476190476193,,,,,,231.0,285.0,3.7828947368421053,,94.91386382280558,4.8400328137817885,0.0,13.453650533223954,nm_inferred,1252.0,99.75714001158443,,London Gatwick Airport,51.148744,-0.185739
127,EYVI,196.0,196.0,100.0,0.0,0.0,600.0,,-952.5,-725.0,-552.5,-375.0,0.0,,,,,,,,,,,560.0,975.0,10.714285714285714,,95.91836734693878,2.0408163265306123,2.0408163265306123,196.0,195.0,99.48979591836735,0.0,0.0,,,470.0,515.0,600.0,653.0,830.0,,,,,,,,,,,600.0,833.0,0.5128205128205128,,96.93877551020408,1.0204081632653061,1.530612244897959,0.0,nm_inferred,196.0,99.74489795918367,,Vilnius International Airport,54.634102,25.285801
128,DTTA,191.0,191.0,100.0,0.0,0.0,600.0,,1065.0,1140.0,1195.0,1280.0,1780.0,,,,,,,,,,,1195.0,1780.0,100.0,,93.19371727748691,6.806282722513089,0.0,187.0,186.0,99.46524064171123,0.0,0.0,,,-1787.0,-1495.75,-1325.0,-1098.75,-989.0,,,,,,,,,,,1325.0,1787.0,100.0,,91.97860962566845,7.4866310160427805,0.0,0.0,nm_inferred,191.0,99.73262032085562,,Tunis Carthage International Airport,36.851002,10.2272
129,LIRQ,185.0,185.0,100.0,0.0,0.0,1200.0,,150.0,170.0,195.0,225.0,250.0,,,,,,,,,,,195.0,250.0,100.0,,97.29729729729729,2.1621621621621623,0.5405405405405406,184.0,183.0,99.45652173913044,0.0,0.0,,,-244.0,-170.0,-105.0,-55.0,-6.999999999999886,,,,,,,,,,,105.0,244.00000000000006,90.7103825136612,,98.91304347826087,0.5434782608695652,0.0,0.0,nm_inferred,185.0,99.72826086956522,,"Florence Airport, Peretola",43.808558,11.202822
130,DAAG,172.0,172.0,100.0,0.0,0.0,600.0,,188.1,251.0,406.0,672.25,3545.7,,,,,,,,,,,406.0,3545.7,100.0,,83.13953488372093,16.86046511627907,0.0,176.0,175.0,99.43181818181819,0.0,0.0,,,-3878.7999999999997,-894.5,-410.0,-1.0,234.0,,,,,,,,,,,410.0,3878.7999999999997,75.42857142857143,,77.27272727272727,22.15909090909091,0.0,0.0,nm_inferred,176.0,99.7159090909091,,Houari Boumediene Airport,36.693886,3.214531
131,EGNM,175.0,175.0,100.0,0.0,0.0,600.0,,-868.0,-705.0,-580.0,-470.0,-336.0000000000001,,,,,,,,,,,585.0,965.9999999999998,2.857142857142857,,93.14285714285714,5.714285714285714,1.1428571428571428,170.0,169.0,99.41176470588235,0.0,0.0,,,412.4,476.0,550.0,649.0,937.0,,,,,,,,,,,551.0,948.800000000001,0.591715976331361,,95.88235294117646,2.3529411764705883,1.1764705882352942,0.0,nm_inferred,175.0,99.70588235294117,,Leeds Bradford Airport,53.865898,-1.66057
132,EPWR,169.0,168.0,99.40828402366864,0.0,0.0,540.0,,45.0,70.0,95.0,120.0,135.0,,,,,,,,,,,96.5,135.0,98.80952380952381,,98.22485207100591,0.591715976331361,0.591715976331361,165.0,165.0,100.0,0.0,0.0,,,46.60000000000001,95.0,120.0,145.0,192.99999999999997,,,,,,,,,,,125.0,197.99999999999997,6.666666666666667,,97.57575757575758,1.8181818181818181,0.6060606060606061,0.0,nm_inferred,169.0,99.70414201183432,,Copernicus Wrocław Airport,51.103719,16.882096
133,ENBO,172.0,172.0,100.0,0.0,0.0,360.0,,11.100000000000001,24.75,32.5,47.0,71.0,,,,,,,,,,,33.0,71.0,97.67441860465117,,93.6046511627907,4.651162790697675,1.744186046511628,168.0,167.0,99.4047619047619,0.0,0.0,,,55.20000000000002,146.0,233.0,255.0,265.0,,,,,,,,,,,233.0,265.4,6.586826347305389,,97.02380952380952,0.5952380952380952,1.7857142857142858,0.0,nm_inferred,172.0,99.70238095238095,,Bodø Airport,67.269203,14.3653
134,BIKF,296.0,295.0,99.66216216216216,0.0,0.0,600.0,,-43.0,5.0,4524.0,5185.0,5520.000000000001,,,,,,,,,,,4524.0,5520.000000000001,78.30508474576271,,35.472972972972975,64.1891891891892,0.0,294.0,293.0,99.65986394557824,0.0,0.0,,,-5942.4,-5602.0,-4974.0,275.0,315.6,,,,,,,,,,,4974.0,5942.4,64.16382252559727,,35.714285714285715,63.945578231292515,0.0,0.0,nm_inferred,296.0,99.66101305387019,,Keflavik International Airport,63.985001,-22.6056
135,OMAA,117.0,117.0,100.0,0.0,0.0,600.0,,8611.0,10420.0,13643.0,14994.0,16424.200000000004,,,,,,,,,,,13643.0,16424.200000000004,100.0,,17.094017094017094,82.90598290598291,0.0,131.0,130.0,99.23664122137404,0.0,0.0,,,-11444.2,-9924.5,-9326.5,-8256.25,-7816.1,,,,,,,,,,,9326.5,11444.2,100.0,,51.14503816793893,48.091603053435115,0.0,0.0,nm_inferred,131.0,99.61832061068702,,,,
136,KBOS,114.0,114.0,100.0,0.0,0.0,1200.0,,16474.8,17067.5,17610.0,18172.5,18936.5,,,,,,,,,,,17610.0,18936.5,100.0,,98.24561403508773,1.7543859649122806,0.0,130.0,129.0,99.23076923076923,0.0,0.0,,,-20385.0,-19459.0,-18717.0,-18264.0,-17688.8,,,,,,,,,,,18717.0,20385.0,100.0,,93.84615384615384,5.384615384615385,0.0,0.0,nm_inferred,130.0,99.61538461538461,,,,
137,KIAD,104.0,104.0,100.0,0.0,0.0,1200.0,,19060.6,19608.5,20110.0,20850.0,21911.0,,,,,,,,,,,20110.0,21911.0,100.0,,95.1923076923077,4.8076923076923075,0.0,125.0,124.0,99.2,0.0,0.0,,,-24258.2,-23277.0,-21886.0,-21197.0,-20453.5,,,,,,,,,,,21886.0,24258.2,100.0,,89.6,9.6,0.0,0.0,nm_inferred,125.0,99.6,,,,
138,LTFJ,964.0,962.0,99.79253112033194,0.0,0.0,900.0,,20.0,35.0,55.0,70.0,85.0,,,,,,,,,,,55.0,85.0,98.85654885654886,,90.24896265560166,9.54356846473029,0.0,957.0,951.0,99.3730407523511,0.0,0.0,,,55.0,185.0,230.0,255.0,270.0,,,,,,,,,,,235.0,280.0,8.727655099894848,,92.37199582027168,7.001044932079415,0.0,0.0,nm_inferred,964.0,99.58278593634152,,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092
139,EGLF,104.0,104.0,100.0,0.0,0.0,600.0,,15.0,28.75,45.0,60.0,65.0,,,,,,,,,,,45.0,65.0,100.0,,98.07692307692308,0.9615384615384616,0.9615384615384616,112.0,111.0,99.10714285714286,0.0,0.0,,,265.0,280.0,290.0,305.0,310.0,,,,,,,,,,,290.0,310.0,0.9009009009009009,,92.85714285714286,2.6785714285714284,3.5714285714285716,0.0,nm_inferred,112.0,99.55357142857143,,Farnborough Airport,51.275799,-0.776333
140,KJFK,323.0,321.0,99.38080495356037,0.0,0.0,2100.0,,17890.0,18245.0,18790.0,19260.0,19935.0,,,,,,,,,,,18790.0,19935.0,100.0,,96.28482972136223,2.7863777089783284,0.30959752321981426,357.0,356.0,99.71988795518207,0.0,0.0,,,-22424.5,-21438.0,-20482.0,-19747.25,-19363.0,,,,,,,,,,,20482.0,22424.5,100.0,,89.91596638655462,9.523809523809524,0.2801120448179272,0.0,nm_inferred,357.0,99.55034645437122,,,,
141,LIEO,204.0,204.0,100.0,0.0,0.0,600.0,,295.0,335.0,380.0,470.0,560.5000000000002,,,,,,,,,,,380.0,560.5000000000002,100.0,,99.50980392156863,0.49019607843137253,0.0,212.0,210.0,99.05660377358491,0.0,0.0,,,-837.8,-659.75,-420.0,-104.75,10.0,,,,,,,,,,,420.0,837.8,88.57142857142857,,96.69811320754717,1.4150943396226414,0.9433962264150944,0.0,nm_inferred,212.0,99.52830188679246,,Olbia Costa Smeralda Airport,40.898953,9.518457
142,LTBJ,316.0,315.0,99.68354430379746,0.0,0.0,600.0,,200.0,235.0,295.0,355.0,405.0,,,,,,,,,,,295.0,405.0,100.0,,97.46835443037975,2.2151898734177213,0.0,312.0,310.0,99.35897435897436,0.0,0.0,,,-606.0,-498.75,-405.0,-310.0,-240.0,,,,,,,,,,,405.0,606.0000000000002,100.0,,98.07692307692308,1.2820512820512822,0.0,0.0,nm_inferred,316.0,99.52125933138592,,Adnan Menderes International Airport,38.2924,27.157
143,BKPR,101.0,101.0,100.0,0.0,0.0,300.0,,117.0,135.0,165.0,195.0,230.0,,,,,,,,,,,165.0,230.0,100.0,,100.0,0.0,0.0,100.0,99.0,99.0,0.0,0.0,,,-196.0,-115.0,-20.0,22.5,70.60000000000001,,,,,,,,,,,70.0,196.0,61.61616161616162,,98.0,1.0,0.0,0.0,nm_inferred,101.0,99.5,,Priština Adem Jashari International Airport,42.5728,21.035801
144,EDJA,93.0,92.0,98.9247311827957,0.0,0.0,900.0,,-919.5,-616.25,-495.0,-282.25,-211.49999999999991,,,,,,,,,,,495.0,919.5000000000003,0.0,,94.6236559139785,3.225806451612903,1.075268817204301,90.0,90.0,100.0,0.0,0.0,,,409.8,447.5,575.0,650.5,1989.6000000000004,,,,,,,,,,,575.0,1989.6000000000004,0.0,,96.66666666666667,3.3333333333333335,0.0,0.0,nm_inferred,93.0,99.46236559139786,,Memmingen Allgau Airport,47.988092,10.238248
145,EGGP,187.0,186.0,99.46524064171123,0.0,0.0,600.0,,-1150.0,-670.0,-590.0,-550.0,-489.0,,,,,,,,,,,590.0,1432.5,2.6881720430107525,,95.18716577540107,2.6737967914438503,1.6042780748663101,179.0,178.0,99.44134078212291,0.0,0.0,,,414.5,460.0,521.0,570.5,672.9000000000005,,,,,,,,,,,521.5,710.3,0.5617977528089888,,93.85474860335195,3.35195530726257,2.2346368715083798,0.0,nm_inferred,187.0,99.45329071191708,,Liverpool John Lennon Airport,53.334863,-2.849637
146,EDDF,1937.0,1927.0,99.4837377387713,0.0,3.0459473412493545,840.0,,-211.9999999999999,10.0,30.0,50.0,60.0,0.0,0.0,0.0,0.008872765817464089,0.020051522507584126,,,,,,40.0,267.00000000000045,84.17228853139595,,90.44914816726897,8.828084667010842,0.20650490449148168,1892.0,1881.0,99.4186046511628,0.0,2.9069767441860463,530.0,,234.0,267.0,311.0,503.0,717.0,0.3532058615242142,0.5046033202076249,0.6168403605567286,0.7373006826844213,1.0,,,,,,315.0,783.0,1.7012227538543327,,91.43763213530656,7.822410147991543,0.15856236786469344,3.0459473412493545,nm_inferred,1937.0,99.45117119496705,,Frankfurt Main Airport,50.026706,8.55835
147,EDDB,934.0,928.0,99.3576017130621,0.0,10.599571734475374,420.0,,-725.6,-535.0,-270.0,10.0,40.0,0.0,0.3884237176625391,0.6710541960952177,0.9195650743518884,1.0,,,,,,281.5,756.5000000000003,28.771551724137932,,93.79014989293361,4.496788008565311,1.0706638115631693,936.0,931.0,99.46581196581197,0.0,9.401709401709402,288.5,,352.0,434.0,485.0,571.5,665.0,1.0,1.0,1.0,1.0,1.0,,,,,,489.0,676.0,0.7518796992481203,,95.51282051282051,3.2051282051282053,0.7478632478632479,10.599571734475374,nm_inferred,936.0,99.41170683943703,,Berlin Brandenburg Airport,52.361738,13.502341
148,OKKK,97.0,97.0,100.0,0.0,0.0,600.0,,14.200000000000003,38.0,7920.0,9339.0,10763.4,,,,,,,,,,,7920.0,10763.4,96.90721649484536,,13.402061855670103,85.56701030927834,1.0309278350515463,84.0,83.0,98.80952380952381,0.0,0.0,,,-8780.2,-8348.0,-6805.0,-5290.0,224.0,,,,,,,,,,,6805.0,8780.2,84.33734939759036,,7.142857142857143,91.66666666666667,0.0,0.0,nm_inferred,97.0,99.4047619047619,,Kuwait International Airport,29.224487,47.969813
149,ENTO,79.0,79.0,100.0,0.0,0.0,600.0,,45.0,53.5,64.0,75.0,92.60000000000001,,,,,,,,,,,64.0,92.60000000000001,100.0,,100.0,0.0,0.0,82.0,81.0,98.78048780487805,0.0,0.0,,,-9.0,48.0,103.0,131.0,144.0,,,,,,,,,,,106.0,147.0,14.814814814814815,,95.1219512195122,3.658536585365854,0.0,0.0,nm_inferred,82.0,99.39024390243902,,"Sandefjord Airport, Torp",59.186699,10.2586
150,LIEE,163.0,161.0,98.77300613496932,0.0,0.0,600.0,,420.0,445.0,485.0,540.0,815.0,,,,,,,,,,,485.0,815.0,100.0,,98.77300613496932,0.0,0.0,165.0,165.0,100.0,0.0,0.0,,,-969.0,-751.0,-461.0,-290.0,-220.20000000000005,,,,,,,,,,,461.0,968.9999999999999,100.0,,98.78787878787878,0.6060606060606061,0.6060606060606061,0.0,nm_inferred,165.0,99.38650306748465,,Cagliari Elmas Airport,39.251499,9.05428
151,LTBS,219.0,219.0,100.0,0.0,0.0,600.0,,230.0,250.0,285.0,525.0,782.0000000000002,,,,,,,,,,,285.0,782.0000000000002,100.0,,96.34703196347031,3.65296803652968,0.0,236.0,233.0,98.72881355932203,0.0,0.0,,,-755.0,-405.0,-250.0,-120.0,-80.0,,,,,,,,,,,255.0,815.0000000000009,97.85407725321889,,97.03389830508475,1.694915254237288,0.0,0.0,nm_inferred,236.0,99.36440677966101,,Dalaman International Airport,36.7131,28.7925
152,VIDP,77.0,76.0,98.7012987012987,0.0,0.0,600.0,,14018.5,16119.75,21062.5,22252.5,22860.0,,,,,,,,,,,21062.5,22860.0,100.0,,19.48051948051948,79.22077922077922,0.0,66.0,66.0,100.0,0.0,0.0,,,-18981.5,-18443.5,-17657.0,-16120.0,-14080.0,,,,,,,,,,,17657.0,18981.5,100.0,,28.78787878787879,71.21212121212122,0.0,0.0,nm_inferred,77.0,99.35064935064935,,,,
