rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
275,GMTT,109.0,106.0,97.24770642201835,0.0,0.0,900.0,,30.0,40.0,60.0,78.75,87.5,,,,,,,,,,,,,,,,60.0,87.5,99.05660377358491,,94.4954128440367,0.9174311926605505,1.834862385321101,111.0,107.0,96.3963963963964,0.0,0.0,,,197.20000000000005,233.0,246.0,261.5,271.4,,,,,,,,,,,,,,,,247.0,277.4,3.7383177570093458,,91.89189189189189,3.6036036036036037,0.9009009009009009,0.0,nm_inferred,111.0,96.82205140920738,,Tangier Ibn Battuta Airport,35.731741,-5.921459
276,LYTV,78.0,76.0,97.43589743589743,0.0,0.0,600.0,,112.5,258.75,415.0,615.0,862.5,,,,,,,,,,,,,,,,415.0,862.5,100.0,,84.61538461538461,12.820512820512821,0.0,79.0,76.0,96.20253164556962,0.0,0.0,,,-1139.5,-778.0,-544.0,-370.75,180.5,,,,,,,,,,,,,,,,544.0,1139.5,85.52631578947368,,69.62025316455696,26.582278481012658,0.0,0.0,nm_inferred,79.0,96.81921454073353,,Tivat Airport,42.404701,18.723301
277,LTAI,1373.0,1343.0,97.8150036416606,0.0,0.0,960.0,,-65.0,-25.0,20.0,995.0,2488.999999999992,,,,,,,,,,,,,,,,110.0,2584.9999999999964,63.51451973194341,,77.34887108521485,20.320466132556447,0.14566642388929352,1349.0,1290.0,95.62638991845812,0.0,0.0,,,-1625.5,-1170.0,45.0,300.0,330.0,,,,,,,,,,,,,,,,335.0,1625.5000000000007,48.604651162790695,,75.68569310600445,19.866567828020756,0.07412898443291327,0.0,nm_inferred,1373.0,96.72069678005936,,Antalya International Airport,36.898701,30.800501
278,GMFF,58.0,55.0,94.82758620689656,0.0,0.0,900.0,,320.0,337.5,360.0,390.0,418.0,,,,,,,,,,,,,,,,360.0,418.0,100.0,,94.82758620689656,0.0,0.0,59.0,58.0,98.30508474576271,0.0,0.0,,,-340.8,-252.0,-211.5,-167.25,-145.7,,,,,,,,,,,,,,,,211.5,340.8000000000002,100.0,,98.30508474576271,0.0,0.0,0.0,nm_inferred,59.0,96.56633547632964,,Fes Saïss International Airport,33.927299,-4.97796
279,LGMT,44.0,42.0,95.45454545454545,0.0,0.0,300.0,,-404.0,-263.75,-137.5,7.5,35.0,,,,,,,,,,,,,,,,137.5,404.0,28.571428571428573,,72.72727272727273,15.909090909090908,6.818181818181818,43.0,42.0,97.67441860465117,0.0,0.0,,,248.4,302.75,432.5,564.75,1627.9999999999986,,,,,,,,,,,,,,,,432.5,1627.9999999999986,4.761904761904762,,86.04651162790698,4.651162790697675,6.976744186046512,0.0,nm_inferred,44.0,96.56448202959831,,Mytilene International Airport,39.057406,26.598629
280,EGJJ,98.0,95.0,96.93877551020408,0.0,0.0,600.0,,-497.0,-290.0,-90.0,-10.0,25.0,,,,,,,,,,,,,,,,100.0,588.0000000000009,22.105263157894736,,88.77551020408163,5.1020408163265305,3.061224489795918,102.0,98.0,96.07843137254902,0.0,0.0,,,314.20000000000005,405.25,508.5,612.75,783.1999999999999,,,,,,,,,,,,,,,,519.0,826.2999999999998,3.061224489795918,,85.29411764705883,7.8431372549019605,2.9411764705882355,0.0,nm_inferred,102.0,96.50860344137655,,Jersey Airport,49.207901,-2.19551
281,ESSV,28.0,27.0,96.42857142857143,0.0,0.0,300.0,,160.0,170.0,215.0,240.0,259.0,,,,,,,,,,,,,,,,215.0,259.0,100.0,,85.71428571428571,0.0,10.714285714285714,28.0,27.0,96.42857142857143,0.0,0.0,,,-85.4,-44.5,19.0,77.0,149.4000000000001,,,,,,,,,,,,,,,,68.0,193.80000000000013,40.74074074074074,,92.85714285714286,0.0,3.5714285714285716,0.0,nm_inferred,28.0,96.42857142857143,,Visby Airport,57.6628,18.346201
282,LTAZ,28.0,26.0,92.85714285714286,0.0,0.0,300.0,,1145.0,1237.5,1300.0,1436.25,1712.5,,,,,,,,,,,,,,,,1300.0,1712.5,100.0,,89.28571428571429,3.5714285714285716,0.0,27.0,27.0,100.0,0.0,0.0,,,-1589.0,-1505.0,-1165.0,-1090.0,-1050.0,,,,,,,,,,,,,,,,1165.0,1589.0,100.0,,96.29629629629629,3.7037037037037037,0.0,0.0,nm_inferred,28.0,96.42857142857143,,Nevşehir Kapadokya Airport,38.7719,34.5345
283,OMSJ,26.0,25.0,96.15384615384616,0.0,0.0,900.0,,5454.000000000002,9795.0,10980.0,12493.0,13517.0,,,,,,,,,,,,,,,,10980.0,13517.0,100.0,,38.46153846153846,57.69230769230769,0.0,25.0,24.0,96.0,0.0,0.0,,,-14088.1,-13982.25,-12967.5,-11205.5,-10499.2,,,,,,,,,,,,,,,,12967.5,14088.1,100.0,,80.0,16.0,0.0,0.0,nm_inferred,26.0,96.07692307692308,,,,
284,LGSR,136.0,130.0,95.58823529411765,0.0,0.0,600.0,,195.0,235.0,270.0,355.0,486.0000000000001,,,,,,,,,,,,,,,,270.0,486.0000000000001,100.0,,88.97058823529412,5.147058823529412,1.4705882352941178,138.0,133.0,96.3768115942029,0.0,0.0,,,-273.0,-82.0,11.0,101.0,126.6,,,,,,,,,,,,,,,,96.0,273.0,46.61654135338346,,81.8840579710145,13.768115942028986,0.7246376811594203,0.0,nm_inferred,138.0,95.98252344416028,,Santorini International Airport,36.400045,25.478638
285,UACC,51.0,48.0,94.11764705882354,0.0,0.0,600.0,,9798.5,10353.75,11037.5,16312.5,17463.0,,,,,,,,,,,,,,,,11037.5,17463.0,100.0,,41.1764705882353,52.94117647058823,0.0,46.0,45.0,97.82608695652173,0.0,0.0,,,-13878.2,-12080.0,-8830.0,-8545.0,-8429.0,,,,,,,,,,,,,,,,8830.0,13878.2,100.0,,50.0,47.82608695652174,0.0,0.0,nm_inferred,51.0,95.97186700767264,,,,
286,GMMX,300.0,288.0,96.0,0.0,0.0,780.0,,765.5,915.0,1040.0,1221.25,1596.5,,,,,,,,,,,,,,,,1040.0,1596.5,100.0,,93.66666666666667,2.3333333333333335,0.0,301.0,288.0,95.68106312292359,0.0,0.0,,,-1315.8999999999999,-977.25,-808.0,-639.75,-111.79999999999973,,,,,,,,,,,,,,,,808.0,1315.9000000000003,92.01388888888889,,89.70099667774086,5.980066445182724,0.0,0.0,nm_inferred,301.0,95.8405315614618,,Marrakesh Menara Airport,31.604807,-8.035788
287,GCHI,24.0,23.0,95.83333333333333,0.0,0.0,300.0,,150.00000000000003,780.0,1200.0,1312.5,1392.0,,,,,,,,,,,,,,,,1200.0,1392.0,100.0,,95.83333333333333,0.0,0.0,24.0,23.0,95.83333333333333,0.0,0.0,,,-1128.2,-967.5,-812.0,-98.5,142.60000000000016,,,,,,,,,,,,,,,,812.0,1128.2,86.95652173913044,,95.83333333333333,0.0,0.0,0.0,nm_inferred,24.0,95.83333333333333,,El Hierro Airport,27.8148,-17.8871
288,LUKK,199.0,187.0,93.96984924623115,0.0,0.0,900.0,,473.0,532.5,720.0,2532.5,3682.0,,,,,,,,,,,,,,,,720.0,3682.0,100.0,,79.39698492462311,14.57286432160804,0.0,198.0,193.0,97.47474747474747,0.0,0.0,,,-1074.0,-735.0,-600.0,-448.0,-347.1999999999999,,,,,,,,,,,,,,,,600.0,1074.0,100.0,,88.38383838383838,9.090909090909092,0.0,0.0,nm_inferred,199.0,95.7222983604893,,Chişinău International Airport,46.92774,28.931704
289,LLBG,460.0,442.0,96.08695652173913,0.0,0.0,900.0,,-1183.5,-908.75,-685.0,-386.25,-215.49999999999983,,,,,,,,,,,,,,,,735.0,1568.5000000000023,7.013574660633484,,85.65217391304348,9.347826086956522,1.0869565217391304,441.0,419.0,95.01133786848072,0.0,0.0,,,351.6,495.0,595.0,685.0,1019.9999999999994,,,,,,,,,,,,,,,,612.0,1723.7999999999993,6.443914081145585,,82.08616780045351,12.471655328798185,0.45351473922902497,0.0,nm_inferred,460.0,95.54914719510992,,Ben Gurion International Airport,32.011398,34.8867
290,UGKO,45.0,44.0,97.77777777777777,0.0,0.0,780.0,,-817.0,-631.25,5988.5,6637.5,7139.5,,,,,,,,,,,,,,,,5988.5,7139.5,65.9090909090909,,24.444444444444443,73.33333333333333,0.0,44.0,41.0,93.18181818181819,0.0,0.0,,,-4570.0,-4085.0,-3670.0,-2825.0,735.0,,,,,,,,,,,,,,,,3670.0,4570.0,75.60975609756098,,15.909090909090908,77.27272727272727,0.0,0.0,nm_inferred,45.0,95.47979797979798,,David the Builder Kutaisi International Airport,42.177448,42.485353
291,LTFG,33.0,32.0,96.96969696969697,0.0,0.0,600.0,,-64.0,-21.25,15.0,1236.25,2774.0000000000027,,,,,,,,,,,,,,,,65.0,2774.0000000000027,62.5,,72.72727272727273,24.242424242424242,0.0,33.0,31.0,93.93939393939394,0.0,0.0,,,-1615.0,-342.5,245.0,272.5,285.0,,,,,,,,,,,,,,,,275.0,1615.0,32.25806451612903,,75.75757575757575,18.181818181818183,0.0,0.0,nm_inferred,33.0,95.45454545454545,,Gazipaşa-Alanya Airport,36.298832,32.297017
292,EDXW,22.0,21.0,95.45454545454545,0.0,0.0,300.0,,-40.0,-20.0,5.0,25.0,35.0,,,,,,,,,,,,,,,,25.0,405.0,57.142857142857146,,81.81818181818181,9.090909090909092,4.545454545454546,21.0,20.0,95.23809523809524,0.0,0.0,,,199.20000000000002,250.75,278.0,305.0,462.6,,,,,,,,,,,,,,,,285.0,781.6000000000042,5.0,,85.71428571428571,4.761904761904762,4.761904761904762,0.0,nm_inferred,22.0,95.34632034632034,,Westerland Sylt Airport,54.9132,8.34047
293,URML,21.0,19.0,90.47619047619048,0.0,0.0,600.0,,1435.2,1617.0,2460.0,7678.0,7811.4,,,,,,,,,,,,,,,,2460.0,7811.4,100.0,,38.095238095238095,52.38095238095238,0.0,21.0,21.0,100.0,0.0,0.0,,,-925.0,-784.0,-660.0,-556.0,-474.0,,,,,,,,,,,,,,,,660.0,925.0,100.0,,38.095238095238095,61.904761904761905,0.0,0.0,nm_inferred,21.0,95.23809523809524,,Makhachkala Uytash International Airport,42.816799,47.652302
294,LFTZ,22.0,21.0,95.45454545454545,0.0,0.0,300.0,,5.0,20.0,45.0,60.0,115.0,,,,,,,,,,,,,,,,45.0,115.0,95.23809523809524,,72.72727272727273,9.090909090909092,13.636363636363637,20.0,19.0,95.0,0.0,0.0,,,261.8,269.5,296.0,320.0,406.4,,,,,,,,,,,,,,,,296.0,406.4,0.0,,90.0,0.0,5.0,0.0,nm_inferred,22.0,95.22727272727272,,La Môle Airport,43.205399,6.482
295,ENLK,21.0,20.0,95.23809523809524,0.0,0.0,300.0,,143.50000000000034,466.25,630.0,903.75,999.0,,,,,,,,,,,,,,,,732.5,1197.5000000000014,90.0,,76.19047619047619,0.0,19.047619047619047,20.0,19.0,95.0,0.0,0.0,,,-541.8,-476.5,-260.0,-111.0,1759.5999999999997,,,,,,,,,,,,,,,,466.0,1912.3999999999999,78.94736842105263,,75.0,0.0,20.0,0.0,nm_inferred,21.0,95.11904761904762,,Leknes Airport,68.152496337891,13.609399795532
296,LYPG,100.0,95.0,95.0,0.0,0.0,600.0,,197.0,415.0,505.0,590.0,770.0,,,,,,,,,,,,,,,,505.0,770.0,100.0,,80.0,14.0,1.0,102.0,97.0,95.09803921568627,0.0,0.0,,,-894.1999999999999,-577.0,-465.0,-368.0,-117.39999999999998,,,,,,,,,,,,,,,,465.0,894.2000000000003,97.9381443298969,,82.3529411764706,12.745098039215685,0.0,0.0,nm_inferred,102.0,95.04901960784314,,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519
297,LTCG,111.0,100.0,90.09009009009009,0.0,0.0,300.0,,-899.0,-625.0,57.5,242.5,3858.0000000000005,,,,,,,,,,,,,,,,495.0,3858.0000000000005,53.0,,51.351351351351354,38.73873873873874,0.0,113.0,112.0,99.11504424778761,0.0,0.0,,,-3148.0,-2756.25,12.5,546.25,649.5,,,,,,,,,,,,,,,,1582.0,3148.0,50.0,,54.86725663716814,44.24778761061947,0.0,0.0,nm_inferred,113.0,94.60256716893885,,Trabzon International Airport,40.995098,39.7897
298,EGJB,75.0,70.0,93.33333333333333,0.0,0.0,600.0,,-5.0,5.0,20.0,35.0,45.0,,,,,,,,,,,,,,,,22.5,45.50000000000001,85.71428571428571,,80.0,5.333333333333333,8.0,72.0,69.0,95.83333333333333,0.0,0.0,,,384.2,462.0,512.0,575.0,738.4000000000001,,,,,,,,,,,,,,,,512.0,738.4000000000001,2.898550724637681,,83.33333333333333,2.7777777777777777,9.722222222222221,0.0,nm_inferred,75.0,94.58333333333333,,Guernsey Airport,49.435001,-2.60197
299,GCLA,106.0,100.0,94.33962264150944,0.0,0.0,300.0,,70.0,128.75,222.5,950.0,1005.5,,,,,,,,,,,,,,,,222.5,1005.5,100.0,,88.67924528301887,2.830188679245283,2.830188679245283,104.0,96.0,92.3076923076923,0.0,0.0,,,-597.0,-412.25,-298.0,71.75,159.5,,,,,,,,,,,,,,,,333.0,634.0,62.5,,86.53846153846153,2.8846153846153846,2.8846153846153846,0.0,nm_inferred,106.0,93.32365747460088,,La Palma Airport,28.626499,-17.7556
300,ORER,27.0,25.0,92.5925925925926,0.0,0.0,0.0,,4637.0,5419.0,5722.0,6441.0,8451.4,,,,,,,,,,,,,,,,5722.0,8451.4,100.0,,77.77777777777777,14.814814814814815,0.0,27.0,25.0,92.5925925925926,0.0,0.0,,,-5696.4,-5454.0,-5002.0,-4718.0,-2312.6,,,,,,,,,,,,,,,,5002.0,5696.4,100.0,,85.18518518518519,7.407407407407407,0.0,0.0,nm_inferred,27.0,92.5925925925926,,Erbil International Airport,36.236047,43.946615
301,LOWG,38.0,34.0,89.47368421052632,0.0,0.0,240.0,,-813.9,-582.5,-442.5,-365.0,-301.0,,,,,,,,,,,,,,,,442.5,813.8999999999999,2.9411764705882355,,84.21052631578948,2.6315789473684212,2.6315789473684212,40.0,38.0,95.0,0.0,0.0,,,370.5,461.25,501.5,534.5,860.0000000000027,,,,,,,,,,,,,,,,501.5,860.0000000000027,0.0,,87.5,5.0,2.5,0.0,nm_inferred,40.0,92.23684210526315,,Graz Airport,46.9911,15.4396
302,ESPA,37.0,34.0,91.89189189189189,0.0,0.0,480.0,,146.5,160.0,177.5,200.0,215.0,,,,,,,,,,,,,,,,177.5,215.0,100.0,,91.89189189189189,0.0,0.0,37.0,34.0,91.89189189189189,0.0,0.0,,,-114.0,-102.75,-75.0,-34.25,14.299999999999994,,,,,,,,,,,,,,,,81.5,123.3,82.3529411764706,,91.89189189189189,0.0,0.0,0.0,nm_inferred,37.0,91.89189189189189,,Luleå Airport,65.5438,22.122
303,DGAA,17.0,15.0,88.23529411764706,0.0,0.0,600.0,,14169.2,14410.0,14955.0,15470.0,16503.0,,,,,,,,,,,,,,,,14955.0,16503.0,100.0,,88.23529411764706,0.0,0.0,21.0,20.0,95.23809523809524,0.0,0.0,,,-17764.3,-15554.5,-14974.5,-14653.25,-13902.2,,,,,,,,,,,,,,,,14974.5,17764.3,100.0,,95.23809523809524,0.0,0.0,0.0,nm_inferred,21.0,91.73669467787116,,,,
304,ZUTF,12.0,10.0,83.33333333333333,0.0,0.0,600.0,,24985.5,25841.25,29900.0,30998.75,32140.0,,,,,,,,,,,,,,,,29900.0,32140.0,100.0,,75.0,8.333333333333334,0.0,21.0,21.0,100.0,0.0,0.0,,,-27665.0,-27570.0,-26780.0,-22945.0,-22205.0,,,,,,,,,,,,,,,,26780.0,27665.0,100.0,,71.42857142857143,28.571428571428573,0.0,0.0,nm_inferred,21.0,91.66666666666666,,,,
305,LTBA,55.0,50.0,90.9090909090909,0.0,0.0,1200.0,,-314.5,-237.5,-165.0,-105.0,-53.49999999999991,,,,,,,,,,,,,,,,182.5,377.0,10.0,,72.72727272727273,9.090909090909092,9.090909090909092,58.0,53.0,91.37931034482759,0.0,0.0,,,247.0,440.0,585.0,690.0,874.0000000000001,,,,,,,,,,,,,,,,590.0,898.0,5.660377358490566,,77.58620689655173,1.7241379310344827,12.068965517241379,0.0,nm_inferred,58.0,91.14420062695925,,İstanbul Atatürk Airport,40.971913,28.823714
306,LTDB,112.0,101.0,90.17857142857143,0.0,0.0,300.0,,905.0,1100.0,1935.0,2200.0,2450.0,,,,,,,,,,,,,,,,1935.0,2450.0,100.0,,90.17857142857143,0.0,0.0,112.0,103.0,91.96428571428571,0.0,0.0,,,-2342.0,-2105.0,-1780.0,-1367.5,-1061.0,,,,,,,,,,,,,,,,1800.0,2409.0,99.02912621359224,,87.5,3.5714285714285716,0.8928571428571429,0.0,nm_inferred,112.0,91.07142857142857,,Çukurova International Airport,36.891478,35.071235
307,LTCB,22.0,20.0,90.9090909090909,0.0,0.0,300.0,,-1453.5,-410.0,112.5,3420.0,3567.0,,,,,,,,,,,,,,,,1587.5,3567.0,55.0,,63.63636363636363,27.272727272727273,0.0,22.0,20.0,90.9090909090909,0.0,0.0,,,-3089.0,-2813.75,-2462.5,-1607.5,313.0000000000002,,,,,,,,,,,,,,,,2462.5,3089.0000000000005,75.0,,27.272727272727273,63.63636363636363,0.0,0.0,nm_inferred,22.0,90.9090909090909,,Ordu–Giresun Airport,40.966872,38.085995
308,EFRO,21.0,19.0,90.47619047619048,0.0,0.0,360.0,,563.0,602.5,645.0,772.5,915.9999999999998,,,,,,,,,,,,,,,,645.0,915.9999999999998,100.0,,90.47619047619048,0.0,0.0,21.0,19.0,90.47619047619048,0.0,0.0,,,-825.6,-682.5,-569.0,-444.0,-401.6,,,,,,,,,,,,,,,,569.0,825.6,100.0,,90.47619047619048,0.0,0.0,0.0,nm_inferred,21.0,90.47619047619048,,Rovaniemi Airport,66.563327,25.829751
309,EFVA,21.0,20.0,95.23809523809524,0.0,0.0,360.0,,383.5,413.75,477.5,646.25,721.0,,,,,,,,,,,,,,,,477.5,721.0,100.0,,90.47619047619048,4.761904761904762,0.0,21.0,18.0,85.71428571428571,0.0,0.0,,,-600.0,-380.75,-260.5,-119.75,-80.39999999999998,,,,,,,,,,,,,,,,260.5,600.0000000000001,100.0,,80.95238095238095,4.761904761904762,0.0,0.0,nm_inferred,21.0,90.47619047619048,,Vaasa Airport,63.05023,21.762543
310,ESSB,41.0,37.0,90.2439024390244,0.0,0.0,300.0,,-1401.9999999999998,-245.0,-160.0,-15.0,5.0,,,,,,,,,,,,,,,,160.0,1401.9999999999964,18.91891891891892,,80.48780487804878,2.4390243902439024,7.317073170731708,37.0,33.0,89.1891891891892,0.0,0.0,,,317.4,406.0,490.0,524.0,1823.6000000000001,,,,,,,,,,,,,,,,490.0,1823.6000000000001,0.0,,72.97297297297297,5.405405405405405,10.81081081081081,0.0,nm_inferred,41.0,89.7165458141068,,Stockholm-Bromma Airport,59.354401,17.9417
311,LFRB,48.0,43.0,89.58333333333333,0.0,0.0,600.0,,21.0,32.5,45.0,57.5,65.0,,,,,,,,,,,,,,,,45.0,65.0,100.0,,89.58333333333333,0.0,0.0,48.0,43.0,89.58333333333333,0.0,0.0,,,67.40000000000003,252.0,269.0,291.5,301.8,,,,,,,,,,,,,,,,269.0,301.8,4.651162790697675,,89.58333333333333,0.0,0.0,0.0,nm_inferred,48.0,89.58333333333333,,Brest Bretagne airport,48.447899,-4.41854
312,LTCE,23.0,20.0,86.95652173913044,0.0,0.0,300.0,,569.0,593.75,622.5,716.25,4371.500000000001,,,,,,,,,,,,,,,,622.5,4371.500000000001,100.0,,78.26086956521739,8.695652173913043,0.0,24.0,22.0,91.66666666666667,0.0,0.0,,,-3400.0,-3167.5,-782.5,-523.75,-485.0,,,,,,,,,,,,,,,,782.5,3400.0000000000005,100.0,,87.5,4.166666666666667,0.0,0.0,nm_inferred,24.0,89.31159420289856,,Erzurum International Airport,39.956501,41.1702
313,ENEV,42.0,36.0,85.71428571428571,0.0,0.0,600.0,,398.5,435.0,491.5,536.25,730.0,,,,,,,,,,,,,,,,491.5,730.0,100.0,,78.57142857142857,2.380952380952381,4.761904761904762,42.0,39.0,92.85714285714286,0.0,0.0,,,-742.0,-637.5,-575.0,-530.5,-491.2,,,,,,,,,,,,,,,,575.0,742.0000000000001,100.0,,88.0952380952381,0.0,4.761904761904762,0.0,nm_inferred,42.0,89.28571428571428,,Harstad/Narvik Airport,68.491302,16.678101
314,LLHA,29.0,26.0,89.65517241379311,0.0,0.0,300.0,,-251.0,-95.0,157.5,638.75,1142.0,,,,,,,,,,,,,,,,251.0,1142.0,61.53846153846154,,82.75862068965517,6.896551724137931,0.0,33.0,29.0,87.87878787878788,0.0,0.0,,,294.2,324.0,488.0,546.0,607.6,,,,,,,,,,,,,,,,500.0,614.1999999999999,3.4482758620689653,,84.84848484848484,3.0303030303030303,0.0,0.0,nm_inferred,33.0,88.76698014629049,,Uri Michaeli Haifa International Airport,32.810219,35.043719
315,GMAD,104.0,91.0,87.5,0.0,0.0,600.0,,1495.0,1855.0,2170.0,2422.5,2695.0,,,,,,,,,,,,,,,,2170.0,2695.0,100.0,,77.88461538461539,8.653846153846153,0.9615384615384616,101.0,90.0,89.10891089108911,0.0,0.0,,,-2125.0,-1819.5,-1380.5,-1159.5,-953.2999999999996,,,,,,,,,,,,,,,,1380.5,2125.0000000000005,100.0,,74.25742574257426,13.861386138613861,0.9900990099009901,0.0,nm_inferred,104.0,88.30445544554456,,Al Massira Airport,30.322478,-9.412003
316,LTFO,38.0,30.0,78.94736842105263,0.0,0.0,300.0,,-614.5,-11.25,45.0,85.0,4046.0,,,,,,,,,,,,,,,,75.0,4046.0,73.33333333333333,,55.26315789473684,23.68421052631579,0.0,39.0,38.0,97.43589743589743,0.0,0.0,,,-3665.0,-3358.75,-3015.0,-526.25,539.3,,,,,,,,,,,,,,,,3015.0,3665.0000000000014,73.6842105263158,,46.15384615384615,51.282051282051285,0.0,0.0,nm_inferred,39.0,88.19163292847503,,Rize–Artvin Airport,41.179766,40.848802
317,UBBB,226.0,200.0,88.49557522123894,0.0,0.0,660.0,,950.0,1020.0,1087.5,2105.0,9071.0,,,,,,,,,,,,,,,,1087.5,9071.0,100.0,,55.75221238938053,32.30088495575221,0.4424778761061947,197.0,171.0,86.80203045685279,0.0,0.0,,,-6785.0,-6195.0,-1020.0,-882.5,-805.0,,,,,,,,,,,,,,,,1020.0,6785.0,100.0,,55.32994923857868,31.472081218274113,0.0,0.0,nm_inferred,226.0,87.64880283904586,,,,
318,ORBI,29.0,25.0,86.20689655172414,0.0,0.0,600.0,,4218.6,4758.0,6386.0,6634.0,7142.400000000001,,,,,,,,,,,,,,,,6386.0,7142.400000000001,100.0,,86.20689655172414,0.0,0.0,26.0,23.0,88.46153846153847,0.0,0.0,,,-7264.4,-6979.0,-6861.0,-5447.5,-3941.9999999999995,,,,,,,,,,,,,,,,6861.0,7264.400000000001,100.0,,76.92307692307692,11.538461538461538,0.0,0.0,nm_inferred,29.0,87.3342175066313,,Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346
319,DNMM,26.0,23.0,88.46153846153847,0.0,0.0,600.0,,13474.2,14142.0,14575.0,15057.5,15321.4,,,,,,,,,,,,,,,,14575.0,15321.4,100.0,,84.61538461538461,3.8461538461538463,0.0,28.0,24.0,85.71428571428571,0.0,0.0,,,-14820.5,-14540.0,-14121.0,-13742.75,-12985.5,,,,,,,,,,,,,,,,14121.0,14820.5,100.0,,85.71428571428571,0.0,0.0,0.0,nm_inferred,28.0,87.08791208791209,,,,
320,EGPB,26.0,23.0,88.46153846153847,0.0,0.0,600.0,,1207.0,1315.0,1440.0,1572.5,1683.0,,,,,,,,,,,,,,,,1440.0,1683.0,100.0,,88.46153846153847,0.0,0.0,28.0,24.0,85.71428571428571,0.0,0.0,,,-1242.8,-1167.0,-1027.0,-928.5,-827.7,,,,,,,,,,,,,,,,1027.0,1242.8,100.0,,82.14285714285714,3.5714285714285716,0.0,0.0,nm_inferred,28.0,87.08791208791209,,Sumburgh Airport,59.878899,-1.29556
321,LGKP,23.0,20.0,86.95652173913044,0.0,0.0,300.0,,376.5,393.75,517.5,733.75,998.3000000000003,,,,,,,,,,,,,,,,517.5,998.3000000000003,100.0,,86.95652173913044,0.0,0.0,23.0,20.0,86.95652173913044,0.0,0.0,,,-724.6,-560.75,-356.0,-267.0,-231.1,,,,,,,,,,,,,,,,356.0,724.6000000000001,100.0,,82.6086956521739,4.3478260869565215,0.0,0.0,nm_inferred,23.0,86.95652173913044,,Karpathos Airport,35.421398,27.146
322,LTCR,25.0,22.0,88.0,0.0,0.0,300.0,,3531.5,3606.25,3710.0,3818.75,3962.5,,,,,,,,,,,,,,,,3710.0,3962.5,100.0,,88.0,0.0,0.0,26.0,22.0,84.61538461538461,0.0,0.0,,,-3973.5,-3878.75,-3790.0,-3647.5,-3556.0,,,,,,,,,,,,,,,,3790.0,3973.5,100.0,,84.61538461538461,0.0,0.0,0.0,nm_inferred,26.0,86.3076923076923,,Mardin Airport,37.2233009338,40.6316986084
323,LTAJ,77.0,67.0,87.01298701298701,0.0,0.0,300.0,,1887.0,2537.5,2690.0,2850.0,3185.0,,,,,,,,,,,,,,,,2690.0,3185.0,100.0,,84.41558441558442,2.5974025974025974,0.0,78.0,66.0,84.61538461538461,0.0,0.0,,,-3297.5,-2947.5,-2707.5,-2555.0,-1917.5,,,,,,,,,,,,,,,,2707.5,3297.5,100.0,,82.05128205128206,1.2820512820512822,1.2820512820512822,0.0,nm_inferred,78.0,85.8141858141858,,Gaziantep Oğuzeli International Airport,36.947201,37.478699
324,EGPA,22.0,19.0,86.36363636363636,0.0,0.0,600.0,,786.0,840.0,985.0,1042.5,1096.0,,,,,,,,,,,,,,,,985.0,1096.0,100.0,,86.36363636363636,0.0,0.0,20.0,17.0,85.0,0.0,0.0,,,-786.6,-662.0,-532.0,-453.0,-424.4,,,,,,,,,,,,,,,,532.0,786.6,100.0,,85.0,0.0,0.0,0.0,nm_inferred,22.0,85.68181818181819,,Kirkwall Airport,58.957903,-2.905077
325,URKK,28.0,22.0,78.57142857142857,0.0,0.0,0.0,,3034.8,3535.0,5507.5,5981.75,6309.2,,,,,,,,,,,,,,,,5507.5,6309.2,100.0,,75.0,3.5714285714285716,0.0,27.0,25.0,92.5925925925926,0.0,0.0,,,-5222.4,-4622.0,-4165.0,-639.0,-409.19999999999993,,,,,,,,,,,,,,,,4165.0,5222.400000000001,100.0,,85.18518518518519,7.407407407407407,0.0,0.0,nm_inferred,28.0,85.58201058201058,,Krasnodar Pashkovsky International Airport,45.034465,39.174215
