rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon,measured
63,EPWA,895.0,891.0,99.55307262569832,0.0,99.77653631284916,596.0,600.0,-23.0,-2.0,12.0,558.0,1812.0,-2.9690721649484537,-0.8287782936356582,-0.02023608768971332,0.0029358879501694855,0.04395604395604396,0.0,0.0,0.0,0.054804804804804805,0.125,0.0,0.0,0.0,0.016963540617536188,0.06361323155216285,18.0,1812.0,72.50280583613917,0.0,65.36312849162012,33.85474860335196,0.33519553072625696,892.0,888.0,99.55156950672645,0.0,100.0,254.5,5.0,-1715.8999999999999,-7.25,268.0,286.0,294.0,-6.943292421251395,-0.026392561255067865,0.9366071428571429,1.2615241597075078,1.5680639585133973,0.5625,0.8333333333333334,1.0,1.0,1.0,0.5468217850851439,0.8307920332610405,0.9891579009226068,1.0,1.009983945414409,285.0,1715.900000000001,25.45045045045045,64.97747747747748,66.14349775784753,33.18385650224215,0.2242152466367713,100.0,apdf,895.0,99.55232106621239,0.4923648246891403,Warsaw Chopin Airport,52.165699,20.9671,yes
64,LIML,497.0,492.0,98.99396378269617,0.0,100.0,840.0,840.0,10.0,25.0,40.0,55.0,65.0,-0.13095238095238096,-0.07518939393939394,-0.04606481481481481,-0.025,-0.01114942528735631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,65.0,96.7479674796748,0.0,91.34808853118712,7.042253521126761,0.6036217303822937,486.0,476.0,97.94238683127573,0.0,100.0,300.0,5.0,202.5,300.0,335.0,365.0,427.5,0.6166666666666667,0.9958333333333333,1.25,1.6944444444444444,1.9797619047619048,0.7,1.0,1.0,1.0,1.0,0.6888888888888889,1.0,1.0,1.0,1.0,335.0,445.0,2.100840336134454,82.14285714285714,91.35802469135803,5.349794238683128,1.2345679012345678,100.0,apdf,497.0,98.46817530698596,0.49234087653492975,Milano Linate Airport,45.445099,9.27674,yes
65,LIRA,150.0,150.0,100.0,0.0,99.33333333333333,660.0,660.0,0.0,11.25,30.0,45.0,60.49999999999997,-0.14,-0.06944444444444445,-0.047619047619047616,-0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.03357142857142856,0.0,0.0,0.0,0.0,0.005595238095238093,30.0,60.49999999999997,90.66666666666667,0.0,88.66666666666667,11.333333333333334,0.0,149.0,149.0,100.0,0.0,99.32885906040269,360.0,12.5,295.0,315.0,335.0,355.0,370.0,0.5166666666666667,0.6924189814814814,0.9652777777777778,1.1875,1.360416666666667,0.55,0.7430555555555556,1.0,1.0,1.0,0.525,0.7025462962962963,0.9777777777777777,1.0,1.0,340.0,375.0,1.342281879194631,54.054054054054056,92.61744966442953,6.040268456375839,1.342281879194631,99.33333333333333,apdf,150.0,100.0,0.4888888888888889,Ciampino–G. B. Pastine International Airport,41.798769,12.595331,yes
66,LIPZ,442.0,439.0,99.32126696832579,0.0,100.0,660.0,660.0,-15.0,5.0,25.0,45.0,100.99999999999994,-0.1866666666666666,-0.06805555555555556,-0.034722222222222224,-0.00458829365079365,0.02606837606837604,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03787878787878788,30.0,522.9999999999998,78.35990888382688,2.050113895216401,85.06787330316742,13.800904977375566,0.45248868778280543,432.0,429.0,99.30555555555556,0.0,100.0,300.0,10.0,235.0,295.0,310.0,335.0,397.99999999999955,0.43299663299663305,0.7833333333333333,0.9666666666666667,1.1333333333333333,1.3791666666666664,0.5544444444444445,0.8333333333333334,1.0,1.0,1.0,0.54,0.8055555555555556,0.9833333333333333,1.0,1.0,315.0,541.0,3.4965034965034967,54.312354312354316,88.42592592592592,10.416666666666666,0.46296296296296297,100.0,apdf,442.0,99.31341126194067,0.48829093870454165,Venice Marco Polo Airport,45.505299,12.3519,yes
67,LJLJ,92.0,90.0,97.82608695652173,0.0,97.82608695652173,607.0,600.0,31.9,40.0,46.0,53.75,108.00000000000026,-0.21073741244879077,-0.10887356255268762,-0.07679759066382232,-0.05859787658916372,-0.04880372006115169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,135.0,97.77777777777777,0.0,84.78260869565217,10.869565217391305,2.1739130434782608,92.0,90.0,97.82608695652173,0.0,98.91304347826086,204.0,5.0,29.80000000000003,247.0,267.5,274.75,282.3,0.12635351820411267,0.9818840579710145,1.264367816091954,1.4516129032258065,1.6503315029489527,0.6290909090909091,1.0,1.0,1.0,1.0,0.5897379793227941,0.9836065573770492,0.9951456310679611,1.0040983606557377,1.0104178150148826,269.5,332.5000000000002,10.0,84.26966292134831,82.6086956521739,14.130434782608695,1.0869565217391304,98.91304347826086,apdf,92.0,97.82608695652173,0.48675601519628525,Ljubljana Jože Pučnik Airport,46.223701,14.4576,yes
68,LROP,509.0,507.0,99.60707269155206,16.0,100.0,420.0,480.0,20.0,40.0,60.0,80.0,95.0,-0.3333333333333333,-0.20238095238095238,-0.125,-0.0763888888888889,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,97.63313609467455,0.0,87.62278978388998,11.787819253438114,0.19646365422396855,511.0,509.0,99.60861056751467,11.0,100.0,360.0,65.0,203.00000000000006,275.0,295.0,315.0,335.0,0.4861111111111111,0.6785714285714286,0.814484126984127,1.0,1.2708333333333333,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0,0.5714285714285714,0.7023809523809523,0.8333333333333334,1.0,1.0,300.0,340.0,4.715127701375246,33.333333333333336,89.23679060665361,10.176125244618396,0.19569471624266144,100.0,apdf,511.0,99.60784162953337,0.41503267345638906,Bucharest Henri Coandă International Airport,44.571792,26.103285,yes
69,LIMC,969.0,969.0,100.0,0.0,99.89680082559339,900.0,900.0,25.0,35.0,50.0,70.0,80.0,-0.1111111111111111,-0.08333333333333333,-0.05555555555555555,-0.03431372549019608,-0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,85.0,97.11042311661507,0.0,89.88648090815273,10.010319917440661,0.10319917440660474,969.0,966.0,99.69040247678019,0.0,100.0,360.0,65.0,215.0,260.0,285.0,315.0,365.0,0.3928030303030303,0.5753472222222222,0.8,1.0833333333333333,1.346875,0.45,0.625,0.8416666666666667,1.0,1.0,0.4384469696969697,0.5964285714285714,0.8204365079365079,1.0,1.0,290.0,417.5,3.9337474120082816,37.37060041407867,88.13209494324046,11.351909184726523,0.20639834881320948,100.0,apdf,969.0,99.8452012383901,0.40958324119121337,Milan Malpensa International Airport,45.6306,8.72811,yes
70,EKCH,1208.0,1202.0,99.50331125827815,0.0,99.66887417218543,683.0,690.0,28.0,31.0,35.0,42.75,47.90000000000009,-0.08611599297012303,-0.06606510743649223,-0.05150861623120048,-0.04123156451493367,-0.03213967587478998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,48.0,99.00166389351081,0.08319467554076539,86.83774834437087,12.168874172185431,0.4966887417218543,1215.0,1205.0,99.17695473251028,0.0,99.91769547325103,317.0,63.0,118.4,256.0,262.0,265.0,269.0,0.31486534372785263,0.6461536356338337,0.7934588605358026,0.9386833493494013,1.0890688259109311,0.47443609022556393,0.6923076923076923,0.8181818181818182,0.9,1.0,0.4845243211164999,0.6778480111951803,0.8130161122550789,0.9532374100719424,1.0,262.0,270.0,6.721991701244813,25.664451827242527,86.66666666666667,12.016460905349794,0.49382716049382713,99.91769547325103,apdf,1215.0,99.34013299539421,0.40382564359408946,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,yes
71,EDDG,62.0,62.0,100.0,0.0,100.0,322.0,330.0,9.0,11.25,14.0,19.75,58.49999999999998,-0.19499999999999998,-0.062055353114697204,-0.04114376140134948,-0.03197674418604651,-0.02267270570679727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,58.49999999999998,96.7741935483871,0.0,96.7741935483871,3.225806451612903,0.0,62.0,62.0,100.0,0.0,100.0,342.0,75.0,64.70000000000005,252.5,277.0,283.0,287.9,0.08772543884143937,0.556588669950739,0.7562364106481754,0.9088016554642768,3.4540335051546385,0.42045454545454547,0.5950226244343891,0.8257575757575758,0.9090909090909091,1.0,0.41460832745236414,0.5987894716648122,0.7891318087123429,0.920195848677603,0.9989399293286219,279.0,293.9,8.064516129032258,22.580645161290324,88.70967741935483,9.67741935483871,1.6129032258064515,100.0,apdf,62.0,100.0,0.39456590435617145,Münster Osnabrück Airport,52.133816,7.688482,yes
72,ENZV,216.0,151.0,69.9074074074074,75.0,99.53703703703704,420.0,480.0,15.0,30.0,50.0,75.0,305.0,-0.6547619047619048,-0.16666666666666666,-0.08333333333333333,-0.052083333333333336,-0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,305.0,96.02649006622516,0.0,68.51851851851852,0.9259259259259259,0.46296296296296297,217.0,178.0,82.02764976958525,0.0,100.0,240.0,5.0,-188.0,180.0,260.0,280.0,315.0,-1.0916666666666666,0.6666666666666666,1.1458333333333333,1.4722222222222223,1.7125000000000001,0.0,0.7777777777777778,1.0,1.0,1.0,0.0,0.7148809523809524,1.0,1.0,1.0,265.0,330.0,19.10112359550562,62.92134831460674,78.3410138248848,2.304147465437788,1.3824884792626728,100.0,apdf,217.0,75.96752858849632,0.3798376429424816,"Stavanger Airport, Sola",58.876701,5.63778,yes
73,EGSS,903.0,902.0,99.88925802879291,0.0,100.0,720.0,720.0,20.0,30.0,45.0,65.0,673.9999999999998,-0.9041666666666667,-0.09962121212121212,-0.05952380952380952,-0.034813596491228074,-0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,675.0,99.88913525498891,0.11086474501108648,79.40199335548172,19.601328903654483,0.8859357696566998,893.0,890.0,99.66405375139978,0.0,99.88801791713325,420.0,110.0,-819.9999999999998,285.0,305.0,325.0,335.0,-1.709259259259259,0.5227272727272727,0.6979166666666666,0.8333333333333334,0.9666666666666667,0.5,0.625,0.7857142857142857,0.9166666666666666,1.0,0.4688131313131314,0.6145833333333334,0.75,0.8611111111111112,1.0,315.0,885.5000000000001,13.370786516853933,13.948256467941507,79.28331466965285,19.596864501679732,0.7838745800671892,100.0,apdf,903.0,99.77665589009635,0.3741624595878613,London Stansted Airport,51.884998,0.235,yes
74,EGLL,1878.0,1874.0,99.78700745473908,0.0,99.84025559105432,1320.0,1320.0,15.0,25.0,45.0,65.0,665.0,-0.49916666666666665,-0.05416666666666667,-0.03333333333333333,-0.0196078431372549,-0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,722.0000000000005,97.38527214514407,0.0,75.07987220447285,24.70713525026624,0.0,1903.0,1897.0,99.68470835522858,0.0,99.7372569626905,420.0,110.0,-1055.0,280.0,305.0,330.0,380.0,-2.21724537037037,0.4097222222222222,0.6875,0.9648809523809524,1.25,0.36666666666666664,0.5555555555555556,0.7857142857142857,1.0,1.0,0.3552923976608187,0.5370370370370371,0.75,0.9921875,1.0,320.0,1096.0000000000014,13.073273589878756,29.386892177589854,79.033105622701,20.65160273252759,0.0,99.84025559105432,apdf,1903.0,99.73585790498383,0.3740094671436893,London Heathrow Airport,51.470748,-0.459909,yes
75,LFPG,2005.0,2001.0,99.80049875311721,0.0,99.45137157107233,840.0,840.0,0.0,20.0,35.0,55.0,1565.0,-1.3115942028985508,-0.06666666666666667,-0.041666666666666664,-0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.023148148148148147,40.0,1655.0,90.45477261369315,0.24987506246876562,81.79551122194513,17.855361596009974,0.14962593516209477,1918.0,1917.0,99.94786235662148,0.0,99.89572471324296,540.0,215.0,235.0,290.0,315.0,370.0,535.0,0.31666666666666665,0.4567589338019918,0.59375,0.7916666666666666,1.1333333333333333,0.36363636363636365,0.5,0.625,0.8333333333333334,1.0,0.35714285714285715,0.4791666666666667,0.6111111111111112,0.810064935064935,1.0,320.0,585.0,3.8601982263954095,16.240208877284594,88.63399374348279,11.209593326381647,0.10427528675703858,99.89572471324296,apdf,2005.0,99.87418055486935,0.3051711072509897,Charles de Gaulle International Airport,49.00896,2.554117,yes
76,LEMG,906.0,903.0,99.66887417218543,0.0,99.55849889624724,702.0,720.0,33.0,37.0,41.0,48.0,66.80000000000007,-0.1168041237113402,-0.07936148999373002,-0.059077809798270896,-0.04708962118878965,-0.039476979434699765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,67.0,99.88925802879291,0.0,90.06622516556291,9.381898454746137,0.22075055187637968,908.0,908.0,100.0,0.0,99.11894273127754,247.0,102.5,101.0,133.0,147.0,164.0,207.0,0.23406704839164677,0.371843190310527,0.5773138661202186,0.8905066053080493,1.2296778323021123,0.2777777777777778,0.41544117647058826,0.625,0.8571428571428571,1.0,0.2642546309120641,0.3929830359109936,0.5942318281938326,0.9173002022320427,0.9842723675084656,148.0,213.30000000000007,6.387665198237886,22.77777777777778,89.31718061674009,10.462555066079295,0.22026431718061673,99.55849889624724,apdf,908.0,99.83443708609272,0.2966240003318552,Málaga-Costa del Sol Airport,36.6749,-4.49911,yes
77,LIRF,1476.0,1473.0,99.79674796747967,0.0,99.45799457994579,1080.0,1080.0,-10.0,0.0,20.0,35.0,45.0,-0.05303030303030303,-0.031746031746031744,-0.015625,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.007936507936507936,20.0,50.0,83.16361167684997,0.0,88.34688346883469,11.11111111111111,0.33875338753387535,1457.0,1453.0,99.7254632807138,0.0,99.51956074124915,600.0,250.0,295.0,315.0,330.0,350.0,365.0,0.31011351909184726,0.4362980769230769,0.5666666666666667,0.6963383838383839,0.878917378917379,0.3333333333333333,0.46153846153846156,0.6,0.75,0.9166666666666666,0.3198099415204678,0.44696969696969696,0.575,0.7083333333333334,0.8888888888888888,330.0,365.0,0.7570543702684102,8.367911479944675,92.10706932052162,7.27522306108442,0.34317089910775567,99.51956074124915,apdf,1476.0,99.76110562409673,0.2868131786692781,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,yes
78,LEPA,1503.0,1496.0,99.53426480372588,0.0,97.93745841650033,777.0,780.0,21.0,61.0,119.0,171.0,214.5,-0.3732430395996316,-0.23338815789473685,-0.14419203421311738,-0.07366849721059972,-0.028346958739475247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,215.0,99.79946524064171,0.06684491978609626,90.28609447771125,8.449767132401863,0.7984031936127745,1514.0,1508.0,99.60369881109644,0.0,99.40554821664465,253.0,125.0,-167.0,-56.0,180.0,329.0,602.0,-0.7162561576354679,-0.19592163134746102,0.6247464503042597,1.4535170711641299,2.7304363505228997,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.5263157894736843,0.9803921568627451,0.993485342019544,238.0,642.5999999999999,30.17241379310345,30.820547031354238,90.75297225891677,8.45442536327609,0.3963011889035667,99.40554821664465,apdf,1514.0,99.56898180741115,0.2620236363352925,Palma de Mallorca Airport,39.551701,2.73881,yes
79,GCXO,348.0,341.0,97.98850574712644,0.0,99.71264367816092,486.5,510.0,12.0,50.0,107.0,134.0,4729.0,-7.057663125948407,-0.42857142857142855,-0.20754716981132076,-0.10062893081761007,-0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,4729.0,99.70674486803519,0.0,79.3103448275862,18.103448275862068,0.5747126436781609,346.0,299.0,86.41618497109826,0.0,98.26589595375722,167.0,70.0,-4310.4,-510.5,28.0,160.5,181.39999999999998,-20.29872863517723,-3.03125,0.1610738255033557,0.9695121951219512,1.5546139359698683,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.5639097744360902,0.9659090909090908,0.9909060003399626,180.0,4310.4,47.491638795986624,29.351535836177476,72.25433526011561,13.583815028901734,0.5780346820809249,99.71264367816092,apdf,348.0,92.20234535911234,0.25996901886967766,Tenerife Norte-Ciudad de La Laguna Airport,28.482752,-16.341707,yes
80,GCRR,283.0,240.0,84.80565371024736,0.0,98.58657243816255,513.0,540.0,33.0,47.0,257.0,3592.5,3887.2,-7.13854557973289,-5.068924753289474,-0.5178632919211883,-0.12780859689146384,-0.05535488655716091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,3887.2,100.0,0.0,54.77031802120141,29.328621908127207,0.7067137809187279,292.0,257.0,88.01369863013699,0.0,100.0,139.0,65.0,-3821.4,-3572.0,-913.0,120.0,157.4,-25.931623931623932,-20.762820512820515,-5.3017751479289945,0.8317307692307693,1.3663299663299664,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.47413793103448276,0.9745762711864406,0.9931805782869613,952.0,3821.4,64.59143968871595,35.01945525291829,52.397260273972606,34.93150684931507,0.684931506849315,100.0,apdf,292.0,86.40967617019217,0.20485052540347282,César Manrique-Lanzarote Airport,28.945499,-13.6052,yes
81,LTFM,2132.0,2093.0,98.17073170731707,0.0,99.671669793621,900.0,900.0,75.0,95.0,120.0,160.0,285.0,-0.352051282051282,-0.2013888888888889,-0.1388888888888889,-0.10087719298245613,-0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,285.0,99.95222169135212,0.0,78.56472795497186,19.465290806754222,0.14071294559099437,2130.0,2075.0,97.41784037558685,0.0,99.81220657276995,720.0,530.0,-1265.0,200.0,225.0,245.0,265.0,-2.4912499999999995,0.17803030303030304,0.2708333333333333,0.38333333333333336,0.5233766233766235,0.15217391304347827,0.21428571428571427,0.3125,0.4444444444444444,0.5714285714285714,0.1434074074074074,0.20643547273982055,0.2986111111111111,0.4083333333333333,0.5476190476190477,235.0,1373.0000000000246,14.795180722891565,1.2530120481927711,77.98122065727699,19.342723004694836,0.09389671361502347,99.81220657276995,apdf,2132.0,97.79428604145195,0.14601230207577895,İstanbul Airport,41.274874,28.732136,yes
82,LEAL,648.0,647.0,99.84567901234568,0.0,96.14197530864197,711.0,720.0,23.0,27.0,34.0,49.0,76.0,-0.15254789875783822,-0.08720498910372329,-0.05180533751962323,-0.03529791305121702,-0.027210936792385565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,76.0,100.0,0.0,89.6604938271605,10.030864197530864,0.15432098765432098,650.0,650.0,100.0,0.0,99.6923076923077,192.0,150.0,-256.0,-119.25,30.5,149.0,206.10000000000002,-1.3543312691294753,-0.6523008241758241,0.14738950633238562,0.7021752335469817,1.0837381448068486,0.0,0.0,0.2,0.75,1.0,0.0,0.0,0.17549261083743845,0.7136692518679656,0.9782608695652173,139.5,256.4000000000001,43.53846153846154,15.277777777777779,90.61538461538461,9.23076923076923,0.15384615384615385,99.6923076923077,apdf,650.0,99.92283950617283,0.08767859993614305,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,yes
83,LICC,431.0,429.0,99.53596287703016,0.0,100.0,720.0,720.0,105.0,135.0,170.0,200.0,230.99999999999994,-0.4166666666666667,-0.3055555555555556,-0.22727272727272727,-0.17083333333333334,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,230.99999999999994,99.76689976689977,0.0,91.64733178654292,7.65661252900232,0.23201856148491878,429.0,428.0,99.76689976689977,0.0,100.0,300.0,275.0,-246.5,-35.0,30.0,70.0,110.0,-1.005,-0.11249999999999999,0.078125,0.20833333333333334,0.36666666666666664,0.0,0.0,0.125,0.25,0.4166666666666667,0.0,0.0,0.1,0.23020833333333332,0.38333333333333336,65.0,291.0000000000002,39.48598130841121,0.4672897196261682,89.97668997668998,9.557109557109557,0.2331002331002331,100.0,apdf,431.0,99.65143132196496,0.049825715660982484,Catania-Fontanarossa Airport,37.466801,15.0664,yes
84,LEBB,249.0,248.0,99.59839357429719,0.0,99.59839357429718,544.0,570.0,246.7,276.75,330.0,385.25,425.1000000000001,-0.9402149574563368,-0.7483106959218653,-0.6094828939108601,-0.5,-0.4254081211692597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,425.1000000000001,100.0,0.0,95.18072289156626,4.417670682730924,0.0,244.0,244.0,100.0,0.0,99.18032786885246,173.5,180.0,-604.8,-468.25,-370.5,-273.75,-212.2999999999998,-4.818110737866326,-2.982699554642001,-2.0600524205982116,-1.5459982380048793,-1.0133928571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.5,604.8000000000001,99.59016393442623,0.0,93.85245901639344,5.737704918032787,0.4098360655737705,99.59839357429718,apdf,249.0,99.79919678714859,0.0,Bilbao Airport,43.301102,-2.91061,yes
85,LIRN,470.0,466.0,99.14893617021276,1.0,99.36170212765958,660.0,660.0,175.0,190.0,210.0,238.75,305.0,-0.6488095238095237,-0.4270833333333333,-0.3181818181818182,-0.24305555555555555,-0.19368686868686866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,307.5,99.35622317596567,0.21505376344086022,89.7872340425532,9.148936170212766,0.2127659574468085,467.0,465.0,99.57173447537473,0.0,99.78586723768737,240.0,240.0,-545.0,-395.0,-275.0,-190.0,-145.0,-2.436111111111111,-1.801388888888889,-1.2222222222222223,-0.7305555555555555,-0.48854166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,548.0000000000001,98.27956989247312,0.21551724137931033,89.72162740899357,9.635974304068522,0.21413276231263384,99.78586723768737,apdf,470.0,99.36033532279374,0.0,Naples International Airport,40.886002,14.2908,yes
86,LDZA,206.0,202.0,98.05825242718447,0.0,97.0873786407767,600.0,600.0,90.0,115.0,140.0,195.0,250.0,-0.4767676767676768,-0.3211996336996337,-0.24016203703703703,-0.17424242424242425,-0.13710317460317462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,250.0,99.00990099009901,0.0,86.89320388349515,9.70873786407767,1.4563106796116505,206.0,203.0,98.54368932038835,0.0,99.02912621359224,240.0,240.0,-285.0,-190.0,-95.0,102.5,159.00000000000006,-1.2777777777777777,-0.7708333333333334,-0.3888888888888889,0.3333333333333333,0.5166666666666667,0.0,0.0,0.0,0.35714285714285715,0.5833333333333334,0.0,0.0,0.0,0.34375,0.5333333333333333,140.0,285.0,69.95073891625616,0.0,91.74757281553399,5.339805825242719,1.4563106796116505,99.02912621359224,apdf,206.0,98.30097087378641,0.0,Zagreb Franjo Tuđman International Airport,45.742901,16.0688,yes
87,GCTS,294.0,273.0,92.85714285714286,0.0,99.65986394557824,642.0,660.0,212.4,359.0,640.0,774.0,4782.0,-7.553843410023185,-1.824207492795389,-0.9568245125348189,-0.5879017013232514,-0.3331456752313824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,4782.0,100.0,0.0,66.66666666666667,26.19047619047619,0.0,305.0,289.0,94.75409836065573,0.0,96.39344262295081,238.0,240.0,-4840.8,-1045.0,-479.0,-313.0,-163.00000000000006,-19.57948717948718,-4.910650789713057,-2.072320665416459,-1.2319553583525267,-0.505344980484185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,4840.799999999998,98.96193771626298,0.0,70.49180327868852,24.262295081967213,0.0,99.65986394557824,apdf,305.0,93.80562060889929,0.0,Tenerife Sur Airport,28.0445,-16.5725,yes
88,GCFV,213.0,178.0,83.5680751173709,0.0,99.06103286384976,577.0,660.0,54.0,71.0,859.0,3999.75,4259.9,-6.748769585582158,-5.7063492063492065,-1.2304832713754648,-0.1956521739130435,-0.08174750092558311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,4259.9,100.0,0.0,49.29577464788732,33.80281690140845,0.4694835680751174,218.0,189.0,86.69724770642202,0.0,99.54128440366972,204.0,150.0,-4106.6,-3697.0,-868.0,88.0,128.0,-19.702313432835822,-16.24669603524229,-4.178571428571429,0.4939271255060729,0.8446969696969698,0.0,0.0,0.0,0.625,0.8,0.0,0.0,0.0,0.5882352941176471,0.8584421641791045,868.0,4106.6,66.66666666666667,5.8201058201058204,58.25688073394495,28.440366972477065,0.0,99.54128440366972,apdf,218.0,85.13266141189646,0.0,Fuerteventura Airport,28.4527,-13.8638,yes
89,GCLP,548.0,443.0,80.83941605839416,0.0,98.35766423357664,550.5,600.0,67.4,112.0,637.0,4439.0,4789.2,-8.902793054781242,-6.149732620320856,-1.0441595441595442,-0.2541873466506829,-0.12358317556512326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,4789.2,100.0,0.0,50.0,30.291970802919707,0.5474452554744526,552.0,466.0,84.42028985507247,0.0,98.55072463768117,138.0,150.0,-4281.0,-1499.0,-786.5,-82.25,-13.5,-30.182608695652174,-13.378058478101297,-4.839135699689699,-0.6921985815602837,-0.09885141739980437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.5,4281.0,92.91845493562232,0.8658008658008658,65.76086956521739,18.115942028985508,0.5434782608695652,98.55072463768117,apdf,552.0,82.62985295673332,0.0,Gran Canaria Airport,27.9319,-15.3866,yes
